house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,floor_area,ceiling_height,heating_power_thermal,cooling_power_thermal,heating_power,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H234,AC234,True,3.4881724140163435,19.999513700455836,20.000308170728015,1.0013104767414154,23.998310975122713,15.999249062562605,18.684609838643684,19.526800540707242,22.313777689729775,0,0,0,0,0,16.418092686821325,2.4,2400.0,1700.0,700.0,500.0,0,0,33.48690121282764,42.38066786753818,48,78,5,5,1.432723783335389,39.40342244837118,0.9100000000000004,0.08999999999999964,22.61832390226727,22.61832390226727,113.09161951133635,4418840.160777062,4447070257.523153,1006.0,0.5235145167276247,0.4864987260046024,P3,-731,CN,230.0,-120.0,50.0,238.130.199.218,10758,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,76.14135842931907,P1,0,0,0,0,0,0,0,57.893201958792076,46.295785144945434,5,5
H235,AC235,True,3.496526737043081,19.997916262142212,20.000581528673585,0.99927582048613,24.000939873506148,15.999363204698279,20.319028631210625,18.58721556797734,21.71534634385688,0,0,0,0,0,54.652267658844224,2.4,7900.0,5600.0,2300.0,1600.0,0,0,37.28096291108108,41.76078726649881,12,93,5,5,3.3828060179864847,131.16544238122614,0.6700000000000002,0.32999999999999985,69.50718307642074,69.50718307642074,347.5359153821037,10829968.323154775,54278883366.19898,1006.0,0.41575928654634914,0.514578992245632,P4,176,AN,230.0,0.0,50.0,225.214.168.209,12516,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,53.07790680740163,P2,0,0,0,0,0,0,0,33.52965022715424,46.94890299200458,5,5
H236,AC236,True,3.4856313695023444,20.00101616448948,20.00034484770547,1.0009907737923438,23.999371732407823,16.000366094833886,20.12818412929699,21.966120907385488,22.319777275085453,1,0,0,0,1,31.590092683418412,2.4,4500.0,3200.0,1300.0,900.0,0,0,54.80647014533331,34.242873984233874,51,36,5,5,1.774152487432717,75.81622244020419,0.5900000000000001,0.4099999999999999,40.717224209057854,40.717224209057854,203.58612104528927,5512481.040423306,38980152605.40657,1006.0,0.4487836213969043,0.3770393073801823,P4,771,BN,230.0,120.0,50.0,226.232.104.192,12406,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,77.31879606476943,P1,0,0,0,0,0,0,0,40.07336160115502,42.370953979167254,5,5
H237,AC237,True,3.4945070234742173,20.000515649616904,20.000458666634987,1.0018722073298543,23.99891230627174,16.00098972936633,19.7977361513835,20.65361758418496,21.297086228687853,0,0,0,0,1,39.769731106914776,2.4,5700.0,4100.0,1600.0,1200.0,0,0,59.910609169275816,47.04508364969868,30,16,5,5,3.348452570759786,95.44735465659546,0.7700000000000002,0.22999999999999976,51.269176461825815,51.269176461825815,256.3458823091291,9057066.924033983,27528926030.055237,1006.0,0.510085633609385,0.4676187351320735,P3,497,CN,230.0,-120.0,50.0,228.188.43.67,11648,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,21.94912118818587,P1,0,0,0,0,0,0,0,48.735771693811,37.809739597396614,5,5
H238,AC238,True,3.489290873006167,19.9990144019628,19.999217650201118,0.9995781234634437,23.99978440389236,16.00104634053546,19.88122054608972,21.083395521986144,22.033819162112092,0,0,0,0,1,10.595278239668776,2.4,1500.0,1100.0,400.0,300.0,0,0,58.57781279923205,51.91799826642517,97,29,5,5,3.381224041556824,25.42866777520506,0.6400000000000001,0.3599999999999999,15.93303499032662,15.93303499032662,79.6651749516331,2005564.0539745737,11479517780.438568,1006.0,0.5509418457718099,0.43797323863469,P3,732,AN,230.0,0.0,50.0,229.52.43.66,10770,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,63.41337319741218,P1,0,0,0,0,0,0,0,31.604789040220744,47.43177816856196,5,5
H239,AC239,True,3.488165836366968,19.999888696133976,19.998720223022076,1.0005013239967162,24.001007494526288,16.000485310255783,20.758154862201504,19.67603619543316,21.598616163328312,0,0,0,0,0,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,59.246030235280145,34.93486131767146,55,32,5,5,1.8086473755232615,172.79999999999998,0.7600000000000002,0.23999999999999977,92.33040933795715,92.33040933795715,461.6520466897857,16184164.562363265,52005887999.99995,1006.0,0.475236858825317,0.46331371286874895,P3,-670,BN,230.0,120.0,50.0,231.67.193.218,12146,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,48.11495441005627,P1,0,0,0,0,0,0,0,57.1888339614832,44.84558093997677,5,5
H240,AC240,True,3.509158754603703,20.000087709857866,20.000324497004183,0.9995419607714847,23.998946791119014,16.000718058486022,18.21413074345681,21.628175887328105,22.156511977050588,0,0,0,0,1,27.62494482668513,2.4,4000.0,2900.0,1100.0,800.0,0,0,47.08202996765315,50.7161215484963,41,91,5,5,1.9447381680217424,66.2998675840443,0.6200000000000001,0.3799999999999999,36.9272496297287,36.9272496297287,184.6362481486435,5065674.797565648,31593212901.14878,1006.0,0.46424473799673505,0.5312288401372737,P3,-797,CN,230.0,-120.0,50.0,236.5.219.95,11442,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,32.68092155393232,P1,0,0,0,0,0,0,0,30.21752388587335,33.73699953026594,5,5
H241,AC241,True,3.4775288091818184,20.00045651366516,20.001420545540956,0.9999897209327195,24.001240906471068,15.999229627238696,19.276907718746067,21.859493800895482,22.114587202107792,0,0,0,0,1,40.05466427358725,2.4,5800.0,4100.0,1700.0,1200.0,0,0,59.48682226872572,57.948227955014914,65,65,5,5,3.291304669723109,96.13119425660939,0.9200000000000004,0.07999999999999963,53.89561809289119,53.89561809289119,269.47809046445593,10898961.546901187,9643881407.82301,1006.0,0.4632438407911145,0.5483864521275029,P2,-859,AN,230.0,0.0,50.0,233.212.33.191,10975,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,32.171577037721676,P5,0,0,0,0,0,0,0,17.82078755548596,45.23424298379256,5,5
H242,AC242,True,3.494820219989614,20.00162748979873,20.000425556485983,1.0018503712996563,24.000458306448007,15.99989210081164,19.156693436665456,19.786222686729538,22.56424266354392,0,0,0,0,0,45.96548357778138,2.4,6600.0,4700.0,1900.0,1300.0,0,0,45.493435330797446,45.495234013179314,40,8,5,5,2.8342843186035456,110.3171605866753,0.9400000000000004,0.05999999999999961,58.48548645883099,58.48548645883099,292.427432294155,12779206.3849915,8300263162.541395,1006.0,0.4841110283062119,0.5224500986790119,P3,-683,BN,230.0,120.0,50.0,237.167.254.33,12296,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,53.85703060908117,P4,0,0,0,0,0,0,0,17.623078647211347,38.022848507840784,5,5
H243,AC243,True,3.5076790023144633,20.000919962001017,20.000795503069575,0.9993159630020255,23.99950918415492,16.001654798830444,20.675477364276045,19.765496154443877,22.777969532910312,0,0,0,0,0,41.88502478254011,2.4,6000.0,4300.0,1700.0,1200.0,0,0,31.73238984056675,30.556432638279603,53,92,5,5,3.604524879835914,100.52405947809625,0.8400000000000003,0.1599999999999997,52.53435706778213,52.53435706778213,262.67178533891064,10405962.579945285,20169147293.685196,1006.0,0.49901601379801036,0.4565509347510545,P5,757,CN,230.0,-120.0,50.0,224.12.137.57,11924,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,63.55125779011496,P2,0,0,0,0,0,0,0,27.533802974655725,51.58662048383857,5,5
H244,AC244,True,3.5034695579357487,19.999159912811287,20.001412804919433,1.000858464553727,23.998968272175095,15.998824132060983,21.032957600182858,19.336193776472406,21.39201144721023,0,0,0,0,0,44.61944679944282,2.4,6400.0,4600.0,1800.0,1300.0,0,0,48.01935062988616,58.69110374364382,9,42,5,5,1.6001592202783776,107.08667231866276,0.8200000000000003,0.17999999999999972,59.24928029235117,59.24928029235117,296.24640146175585,10821369.611489628,24171603675.76852,1006.0,0.5129805867747267,0.5279428663556542,P3,799,AN,230.0,0.0,50.0,225.41.171.119,11969,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,31.803592576729606,P2,0,0,0,0,0,0,0,33.5001419345373,53.91399515448775,5,5
H245,AC245,True,3.4860894599348065,20.000598764189476,20.00156817531664,1.0022185454730284,23.999241334206314,16.000350292231822,21.285552781466645,21.214075938791165,22.428558936121213,0,0,0,0,0,11.354499498205344,2.4,1600.0,1100.0,500.0,300.0,0,0,49.527385489418016,41.18536619416597,103,97,5,5,1.4500810914588234,27.250798795692827,0.7600000000000002,0.23999999999999977,17.92881147800351,17.92881147800351,89.64405739001755,2552265.1166975894,8201400405.551704,1006.0,0.5869206427212759,0.490315179640792,P4,-392,BN,230.0,120.0,50.0,225.74.211.151,11978,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,47.359428991535836,P4,0,0,0,0,0,0,0,31.39672107302466,51.23909873456102,5,5
H246,AC246,True,3.4973511431959827,20.001067889124947,20.000185430392506,1.0002265046190553,24.000840945817117,16.000097193262143,19.32217925572929,20.57089818190866,21.668872174224013,0,0,0,0,0,33.76037344310552,2.4,4900.0,3500.0,1400.0,1000.0,0,0,41.192173941139856,49.868546729773755,22,10,5,5,3.0534352148797916,81.02489626345324,0.7100000000000002,0.2899999999999998,42.826547479011424,42.826547479011424,214.13273739505712,7089405.008003315,29465513775.16739,1006.0,0.5047224035880008,0.5239275577983209,P4,178,CN,230.0,-120.0,50.0,227.213.180.128,10990,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,52.588434838448244,P4,0,0,0,0,0,0,0,50.938093795913154,44.94237513622882,5,5
H247,AC247,True,3.5153774669263798,19.999931094392778,19.998418085511567,1.0002261527540215,24.000095163651796,15.999334096975875,18.086000811546228,20.840192061577657,21.972693791315905,0,0,0,0,1,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,45.31109842855817,40.90269757352014,47,38,5,5,1.7986364467785558,172.79999999999998,0.7200000000000002,0.2799999999999998,90.08829950089691,90.08829950089691,450.4414975044846,15332366.427502042,60673535999.999954,1006.0,0.566207497413825,0.5118042582342847,P3,-808,AN,230.0,0.0,50.0,224.188.56.120,10567,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,68.23198893482959,P1,0,0,0,0,0,0,0,28.96825374750096,31.956732204441842,5,5
H248,AC248,True,3.5015270227898077,19.9992043524779,19.998996533482973,1.000278461013896,23.999006244612982,15.999246425094416,18.230494885000745,21.423502286553248,21.413059293167432,0,0,0,0,1,43.05899932305892,2.4,6200.0,4400.0,1800.0,1300.0,0,0,36.17633478453439,40.24071206685621,58,29,5,5,2.1138831628450676,103.3415983753414,0.5700000000000001,0.42999999999999994,54.75705120097569,54.75705120097569,273.7852560048784,7259103.447240353,55723856675.95159,1006.0,0.4846240961613722,0.5383201676354719,P1,432,BN,230.0,120.0,50.0,234.185.19.26,12090,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,33.54563292563591,P2,0,0,0,0,0,0,0,20.762963818400873,48.65023288368626,5,5
H249,AC249,True,3.4976909204172832,20.00157961787196,19.999118101922928,0.997838858679596,24.000160445742644,16.000464943965333,21.14007297923169,19.823195222095663,22.495429073306,0,0,0,0,0,26.891979632003924,2.4,3900.0,2800.0,1100.0,800.0,0,0,58.885606527273964,40.60310938511385,32,6,5,5,2.4376575748096676,64.54075111680942,0.8000000000000003,0.19999999999999973,39.971134893188584,39.971134893188584,199.8556744659429,6362927.248129718,16186820380.095781,1006.0,0.46012081355346784,0.46241694209920836,P5,89,CN,230.0,-120.0,50.0,225.105.232.220,12046,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,64.50892441807662,P3,0,0,0,0,0,0,0,51.06685960315449,30.548274385531002,5,5
H250,AC250,True,3.4952507196043765,19.99998826406167,20.002556486545423,1.0012521639555871,23.99954989017639,15.999251112668853,20.667097445948944,18.23121903897497,22.732056809668144,0,0,0,0,1,42.635658772477804,2.4,6100.0,4400.0,1700.0,1300.0,0,0,37.55057680867732,45.10758545647251,67,7,5,5,2.118686447344944,102.32558105394672,0.6700000000000002,0.32999999999999985,53.93300479426621,53.93300479426621,269.66502397133104,8448740.623629877,42344371951.7442,1006.0,0.44497274552692506,0.4931156330287181,P4,-423,AN,230.0,0.0,50.0,236.85.190.210,12218,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,46.7307057877372,P4,0,0,0,0,0,0,0,14.432625946664224,36.82443442879661,5,5
H251,AC251,True,3.492274954480084,20.000425704150008,19.999619359941274,1.000075155580991,24.000090614994516,16.000334193996707,21.98326904049937,21.16618647692124,20.895292568257524,0,0,0,0,0,36.906504033338166,2.4,5300.0,3800.0,1500.0,1100.0,0,0,55.422659620757,47.935837045546904,30,94,5,5,1.4890735291054122,88.5756096800116,0.7800000000000002,0.21999999999999975,50.14422323577191,50.14422323577191,250.72111617885955,8514158.06037488,24436239198.521572,1006.0,0.5222559444819954,0.5137939453133045,P3,-84,BN,230.0,120.0,50.0,227.60.209.158,11980,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,55.56454297134655,P5,0,0,0,0,0,0,0,16.501367488245002,53.933023616306,5,5
H252,AC252,True,3.4995027455299255,19.998515932011113,19.998746445464946,0.9978167455213804,23.999683184972742,15.999628693917098,21.18090350537791,20.925669242690464,22.384570194897897,0,0,0,0,0,43.89074290443586,2.4,6300.0,4500.0,1800.0,1300.0,0,0,30.702183918577752,56.319907394781936,18,30,5,5,3.224728593966113,105.33778297064606,0.8500000000000003,0.1499999999999997,59.68016306332805,59.68016306332805,298.40081531664026,11034078.125736527,19814036976.77848,1006.0,0.4875959964468963,0.513447140062883,P4,-281,CN,230.0,-120.0,50.0,229.57.150.217,11589,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,32.679154832043565,P2,0,0,0,0,0,0,0,21.73813237610058,59.237793541950005,5,5
H253,AC253,True,3.4986431853998847,19.999972584751074,19.99891954996411,0.9991691443156092,24.000516472414073,15.999847740370319,20.05259283633006,20.95647915079632,21.762273097371224,0,0,0,0,0,12.523346770224896,2.4,1800.0,1300.0,500.0,400.0,0,0,52.20649179580294,52.508763583130104,118,38,5,5,3.1490926508194974,30.056032248539747,0.9200000000000004,0.07999999999999963,18.651045219042985,18.651045219042985,93.25522609521492,3407629.9817396095,3015221155.1734934,1006.0,0.5656464371115518,0.5086956607867823,P4,91,AN,230.0,0.0,50.0,225.105.222.128,12167,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,55.09889935193537,P5,0,0,0,0,0,0,0,43.074109744696834,58.69993682241959,5,5
H254,AC254,True,3.4983262314664447,20.000910657895087,20.00018300528076,0.9996138539327918,24.000067991378423,15.999553345929769,18.656985909639936,19.439959085842183,21.404010670488038,0,0,0,0,0,30.31250689519982,2.4,4400.0,3100.0,1300.0,900.0,0,0,57.47914596406664,55.758009672691415,71,33,5,5,1.4722349211948045,72.75001654847956,0.51,0.49,44.48973436818788,44.48973436818788,222.44867184093943,4572315.898094652,44701975168.378746,1006.0,0.5108779679116501,0.548333099941469,P4,162,BN,230.0,120.0,50.0,227.210.42.94,11212,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,46.416309568321054,P5,0,0,0,0,0,0,0,33.92754503110083,40.73302212157215,5,5
H255,AC255,True,3.512113610581338,19.999951342302488,19.999176426943947,1.0000984963816069,23.998015000818533,15.998911104405737,19.004919334788266,20.07896626814603,22.215083273785336,0,0,0,0,0,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,33.26362861815262,54.13429875970625,50,46,5,5,2.126607867692997,172.79999999999998,0.8500000000000003,0.1499999999999997,92.10771000824737,92.10771000824737,460.5385500412368,18100710.365801025,32503679999.99993,1006.0,0.48845672832416603,0.5016611839023285,P3,729,CN,230.0,-120.0,50.0,224.208.247.161,10830,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,20.587520849829954,P2,0,0,0,0,0,0,0,35.97993247714883,55.73567622368203,5,5
H256,AC256,True,3.497771892439693,20.000430384881124,19.99870197153376,1.0005947165925924,23.997835084225695,16.000514147570346,18.771138123677474,20.697081040552373,21.78990516772799,0,0,0,0,1,20.37704450281972,2.4,2900.0,2100.0,800.0,600.0,0,0,38.41980817972755,31.590070842526828,102,34,5,5,3.608839470164842,48.90490680676733,0.6000000000000001,0.3999999999999999,30.90832502863487,30.90832502863487,154.54162514317434,3616068.4378095847,24530701254.274487,1006.0,0.518442740856866,0.507328753432288,P1,-284,AN,230.0,0.0,50.0,231.10.25.3,10043,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,73.91976618421694,P3,0,0,0,0,0,0,0,2.515114948884034,48.089813219724164,5,5
H257,AC257,True,3.4875565957658186,20.000201509453785,20.00021241193792,1.0010353196823398,23.999450469357875,16.002541285400298,21.00444323369672,20.042514240488508,21.70473533916223,0,0,0,0,0,24.745709116016556,2.4,3600.0,2600.0,1000.0,700.0,0,0,47.10099726653195,49.27932657612506,70,112,5,5,2.3472660008941433,59.38970187843973,0.6600000000000001,0.33999999999999986,34.30988873326773,34.30988873326773,171.54944366633862,4830454.949567798,25321393292.89155,1006.0,0.5280419449408895,0.503844047843619,P3,599,BN,230.0,120.0,50.0,225.98.249.121,11565,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,67.4804894171616,P4,0,0,0,0,0,0,0,24.840506025961716,48.66107830253377,5,5
H258,AC258,True,3.4814829041343316,20.001391666713804,20.000972247981906,0.9988454943670392,23.99896718992009,16.000984271935092,18.55824822654935,21.608088737462737,22.891580568028257,0,0,0,0,0,50.60134260408956,2.4,7300.0,5200.0,2100.0,1500.0,0,0,37.48410318589473,34.719708827445764,78,19,5,5,2.9583148373367427,121.44322224981494,0.7000000000000002,0.2999999999999998,65.26096721336927,65.26096721336927,326.30483606684635,10476211.970884068,45686940210.38035,1006.0,0.561484294355539,0.5241213938548109,P4,-205,CN,230.0,-120.0,50.0,228.135.164.226,11840,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,22.23296769632939,P5,0,0,0,0,0,0,0,19.85996742986658,33.18408365798886,5,5
H259,AC259,True,3.5021492743217064,19.999875712637934,19.999586053980423,0.9997591215979901,24.000694079846475,15.998641322285037,21.627992237479074,20.021183870629603,21.708532039736433,0,0,0,0,0,24.564861531206162,2.4,3500.0,2500.0,1000.0,700.0,0,0,39.51317233697333,52.0841911490526,77,90,5,5,3.8528888200461497,58.955667674894784,0.9300000000000004,0.06999999999999962,34.557883830478964,34.557883830478964,172.78941915239483,6756806.253099742,5175128508.502235,1006.0,0.4733379684373478,0.5443813725342325,P2,-193,AN,230.0,0.0,50.0,234.75.240.74,11808,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,72.375977357083,P2,0,0,0,0,0,0,0,28.72728927053681,52.78012965729537,5,5
H260,AC260,True,3.508739196331833,20.000189774779795,20.002402444473045,0.998335339191269,24.000501798624562,16.001113081736708,20.127686110777326,19.337181979226504,21.841272822502585,0,0,0,0,0,32.43088586015198,2.4,4700.0,3400.0,1300.0,1000.0,0,0,47.305059582689665,44.14142915242712,10,100,5,5,2.7625540811554394,77.83412606436475,0.7400000000000002,0.2599999999999998,41.67011947437136,41.67011947437136,208.3505973718568,7097979.300279615,25377038462.025463,1006.0,0.4410182918225989,0.5710144829014911,P3,-50,BN,230.0,120.0,50.0,236.60.200.31,12174,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,33.0487102888944,P3,0,0,0,0,0,0,0,5.687217278009225,51.43952228582498,5,5
H261,AC261,True,3.488224469990978,19.998154331804756,19.998787076908837,0.9999890628348654,24.000162562095895,15.999786975809926,18.966390936969148,20.083866338805645,22.000612779652922,0,0,0,0,1,12.118180329601662,2.4,1700.0,1200.0,500.0,300.0,0,0,54.285103505611175,33.53705642980078,88,13,5,5,1.6299473274313736,29.08363279104399,0.7800000000000002,0.21999999999999975,18.104058781110737,18.104058781110737,90.52029390555369,2795607.5882222247,8023592614.393206,1006.0,0.5332604994879013,0.5468845494749877,P3,-877,CN,230.0,-120.0,50.0,238.232.242.56,12679,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,77.9608025706751,P1,0,0,0,0,0,0,0,34.4545673545605,32.97606230019863,5,5
H262,AC262,True,3.5162836849108756,20.00189047765312,19.99899545843935,1.0006387478822767,23.99977047939965,16.000481833884592,20.701798291016562,21.24861358941141,22.568630353452626,0,0,0,0,0,62.81537492332578,2.4,9000.0,6400.0,2600.0,1800.0,0,0,39.20615773249089,41.493655537921086,9,46,5,5,1.629698059247624,150.75689981598185,0.8300000000000003,0.1699999999999997,80.38081903909675,80.38081903909675,401.90409519548376,15420137.477863498,32138355902.770954,1006.0,0.49843474639858387,0.5321514521503278,P3,-836,AN,230.0,0.0,50.0,225.21.43.248,10519,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,35.94032087925291,P2,0,0,0,0,0,0,0,6.943805675555126,37.15666705615396,5,5
H263,AC263,True,3.4939625643465395,19.99969755780695,19.999545965287982,0.998328785376151,23.9997779982711,15.99999289094977,19.758504002523107,18.963485905378818,22.624346271168665,0,0,0,0,1,36.1325206454897,2.4,5200.0,3700.0,1500.0,1100.0,0,0,43.857383110186724,34.10557865443402,108,68,5,5,1.0168984756857347,86.71804954917528,0.9300000000000004,0.06999999999999962,46.758155387240656,46.758155387240656,233.7907769362033,9938604.421911953,7612110389.426563,1006.0,0.4917381395770663,0.3930684580434054,P5,-209,BN,230.0,120.0,50.0,228.80.148.229,12021,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,50.38933078907399,P5,0,0,0,0,0,0,0,42.016337356489785,49.81040474614069,5,5
H264,AC264,True,3.5153858603471737,19.99937203856645,20.000070371665558,1.000136659445355,24.000821656845652,15.999309197403127,19.98890032589305,18.421345512350268,21.759523396890437,0,1,0,0,1,11.422592963528025,2.4,1600.0,1100.0,500.0,300.0,0,0,49.73439216377942,32.587494401906675,96,19,5,5,2.3993064308589513,27.41422311246726,0.54,0.45999999999999996,16.64250387363958,16.64250387363958,83.2125193681979,1824326.884052272,15813620460.195612,1006.0,0.5322153602241181,0.49694771087056966,P4,723,CN,230.0,-120.0,50.0,231.218.34.252,10143,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,22.065969345231004,P3,0,0,0,0,0,0,0,3.6330589702640848,43.689461693946065,5,5
H265,AC265,True,3.5122671290214273,19.999647876236224,20.001114673720025,1.0001005747167029,23.998627311176264,15.998460643731763,21.39161889192215,19.71151933891613,20.640393105262476,0,0,0,0,1,34.480940551682814,2.4,5000.0,3600.0,1400.0,1000.0,0,0,54.00022102045622,37.598508574734524,66,119,5,5,1.8058280345953097,82.75425732403875,0.9000000000000004,0.09999999999999964,46.328663721861595,46.328663721861595,231.64331860930798,9178375.265682558,10377383868.43442,1006.0,0.49887276368089684,0.47330189574831955,P4,-403,AN,230.0,0.0,50.0,226.186.221.24,12045,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,73.99722395700789,P4,0,0,0,0,0,0,0,37.424762706999346,45.32999696496955,5,5
H266,AC266,True,3.5034540014227407,20.000419107327367,20.000651770205266,1.0021620335122903,23.998719149878152,16.000054897010347,18.76882701743361,21.343156138676434,22.64304334662854,0,0,0,0,0,42.99135701763889,2.4,6200.0,4400.0,1800.0,1300.0,0,0,54.37658707253188,55.04072035462455,20,54,5,5,3.0352332471118744,103.17925684233333,0.7900000000000003,0.20999999999999974,58.469032708022254,58.469032708022254,292.3451635401113,10045057.847567528,27171225496.860027,1006.0,0.47571025080020785,0.5510368935613021,P3,860,BN,230.0,120.0,50.0,226.90.73.49,10680,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,30.362368687214495,P4,0,0,0,0,0,0,0,7.025481947446304,34.57687912787196,5,5
H267,AC267,True,3.512530476151123,19.999149414764403,20.000471320038216,1.0002702178398697,24.000660462590588,15.99819755547846,20.751356219780373,18.425840361325484,22.16157394098193,0,0,0,0,0,48.48803041183503,2.4,7000.0,5000.0,2000.0,1400.0,0,0,47.53170711263314,52.75899460830373,41,73,5,5,2.5027280412402093,116.37127298840406,0.7200000000000002,0.2799999999999998,60.391403447290216,60.391403447290216,301.95701723645107,10325503.466973852,40860281371.6884,1006.0,0.5491258730419383,0.5251274299400172,P2,25,CN,230.0,-120.0,50.0,234.10.71.236,10974,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,55.57965988243657,P4,0,0,0,0,0,0,0,58.50130315365766,49.098377087194315,5,5
