house,name,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,mass_change,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H224,FG224,0.098,72.0,0.81,0.18999999999999995,49.37359315588921,34.256255976443285,17,299,5,5,79200,424.11238786524063,2.2192013737875937,0.508163951366582,3.995926530582311,287.7067102019264,4.000210701662175,-99999,0.5005273067307773,6.999845349319895,-3.9990724445342334,3.7507988655119635,5.229237039297512,19.99973638566299,0,0,0,0,0,42.73152971144131,2.050152503891512,1.2753673681877784,0.6220841453340328,0.1555210363335082,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.0648153745909898,P4,-342,BN,230.0,120.0,50.0,230.114.47.49,10315,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,28.273156005667353,48.20479359043371,5,5
H225,FG225,0.1,72.0,0.8300000000000001,0.16999999999999993,35.79430334262108,35.17837463557449,43,114,5,5,43200,480.01181310700554,3.0680860715758227,0.49675468794511146,4.007628174653305,288.54922857503794,3.99974283204307,-99999,0.49904350100781214,7.0009259311736765,-3.997785349814477,3.4586694231834123,3.3629152118052787,20.001069419613945,0,1,0,0,1,57.58089999895537,2.0347854049374594,1.2926608140191305,0.6352811509668074,0.15882028774170184,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06500498260103531,P3,-120,CN,230.0,-120.0,50.0,237.202.194.110,12833,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,46.27066542686662,33.99165568794639,5,5
H226,FG226,0.116,72.0,0.8400000000000001,0.15999999999999992,53.879189192822466,50.6469887768945,9,355,5,5,75600,474.8728389835422,4.447045442284821,0.4985760397212964,4.006715800674669,288.48353764857615,4.001134092999074,-99999,0.4988484872262251,7.000869894280593,-4.000097843512977,2.0129963915318285,3.8238280127174473,19.9989008965868,0,0,0,0,1,58.107375062250334,2.274787169819976,1.4271071319786108,0.6273585287064681,0.15683963217661703,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06485313537389481,P1,76,AN,230.0,0.0,50.0,237.33.34.69,12828,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,49.642798193543975,45.32804018014822,5,5
H227,FG227,0.098,72.0,0.8500000000000001,0.1499999999999999,37.883455921702755,53.44254233956889,10,318,5,5,75600,521.2136416830729,2.418474014233714,0.46811473933807934,4.011546755683865,288.8313664092383,4.00020238612851,-99999,0.5020936434684469,7.000965429439921,-4.002022025597287,5.07139342518362,4.179972254027005,20.001080299570873,0,0,0,0,1,50.133796493138846,2.112409478381478,1.2753673681877784,0.6037500689331129,0.15093751723327822,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06516768266548854,P1,607,BN,230.0,120.0,50.0,236.39.16.90,11011,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,27.43830111346228,52.85469106734371,5,5
H228,FG228,0.1,72.0,0.8600000000000001,0.1399999999999999,56.03623601541673,30.40973710860088,44,816,5,5,82800,542.6496512587784,4.108276924791133,0.4846735222675014,3.999921977066075,287.9943823487574,4.000624546316742,-99999,0.5000154210797598,7.000751011363332,-3.9998210222001043,3.144233305213271,4.720687584124777,19.999998038594,0,1,0,0,0,35.45881426807373,2.084653528727729,1.2926608140191305,0.6200842471928876,0.1550210617982219,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.0650565134888342,P1,-148,CN,230.0,-120.0,50.0,226.104.91.251,11369,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,16.456257196875736,42.954925901212164,5,5
H229,FG229,0.082,60.0,0.8,0.19999999999999996,45.45004474984746,31.01759620170807,20,52,5,5,75600,498.73684431429865,4.4713740654159055,0.5171017586958756,3.9947304618895685,239.68382771337411,3.9990644834736844,-99999,0.49896496555447073,7.000251178793056,-3.9989480075722317,3.199594456891605,3.2199999158674673,19.99981706793371,0,0,0,0,0,71.58286174341498,1.9951243056438526,1.1324711628111748,0.5676193506377597,0.14190483765943993,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06483056680189789,P1,-816,AN,230.0,0.0,50.0,238.147.179.90,10740,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,0.7275253519923885,34.83827706121293,5,5
H230,FG230,0.116,72.0,0.9400000000000002,0.05999999999999983,54.07594561886883,54.664179184491076,30,251,5,5,25200,335.7790083764788,2.7782833433980705,0.48397292310936757,4.01793229391295,289.2911251617324,4.0006099460775,-99999,0.4994104108566033,7.000530737074776,-3.998246531279236,3.934031241842807,5.629111997506492,20.000725318785978,0,0,0,0,1,67.49554679474815,2.2493216480860685,1.4271071319786108,0.6344611199527315,0.15861527998818287,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06504074062007244,P3,748,BN,230.0,120.0,50.0,231.140.140.105,10365,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,47.785983988184306,40.844434354293895,5,5
H231,FG231,0.076,72.0,0.8900000000000001,0.10999999999999988,30.727099185745914,52.67885995183576,6,390,5,5,28800,351.3857185721655,3.289339499342648,0.5033835319209656,3.985746825984717,286.97377147089964,4.001912026572463,-99999,0.49900869564306266,6.999539664256547,-4.001880118372201,4.44276468602682,3.779198238915306,20.001134285963584,0,0,0,0,0,69.14947070345605,2.2296338506205133,1.0765320862157983,0.4828290913847565,0.12070727284618912,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06511571218037897,P4,-563,CN,230.0,-120.0,50.0,236.43.76.39,10005,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,15.963736195019834,42.020811821078226,5,5
H232,FG232,0.1,72.0,0.9300000000000002,0.06999999999999984,41.40676537781803,30.358264053603367,36,486,5,5,46800,361.674228732418,3.9905585102952346,0.5018594450721741,4.006363279514497,288.4581561250438,3.999128349941149,-99999,0.49977960500331925,7.000406137055186,-3.9997503588911663,5.860893774679414,3.1701936622232583,19.99917256732629,0,0,0,0,1,53.1864146418753,1.918839810912622,1.2926608140191305,0.6736679146782588,0.1684169786695647,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06500537771108612,P3,862,AN,230.0,0.0,50.0,228.125.191.234,10762,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,10.274831769657224,33.03011486526055,5,5
H233,FG233,0.1,72.0,0.8400000000000001,0.15999999999999992,41.9837957323305,59.8140232012304,19,674,5,5,32400,519.4387479083813,2.577434216334559,0.5057058140196399,3.988428528415307,287.1668540459021,3.99867808474343,-99999,0.4997446179456011,7.00220147424921,-4.000141220234542,5.962224293430587,3.407380625189208,19.998684480985265,0,1,0,0,0,50.318065218227,1.8290583195722072,1.2926608140191305,0.7067357012003133,0.17668392530007831,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06518681494120497,P3,741,BN,230.0,120.0,50.0,228.64.242.159,10727,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,8.591055266020772,59.97464866466484,5,5
H234,FG234,0.116,72.0,0.9100000000000001,0.08999999999999986,54.32230350432952,52.510161834384384,56,671,5,5,36000,572.9922301759017,2.788072615648506,0.4878219668007393,4.0050724438664425,288.3652159583838,3.9989969415234534,-99999,0.49804081158370045,7.000743856896606,-3.999839381849914,3.071566299550329,2.0489141850640067,19.999407120842093,1,1,0,0,1,21.508583010136835,2.205193844033804,1.4271071319786108,0.6471572264903956,0.1617893066225989,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06518236499474786,P3,159,CN,230.0,-120.0,50.0,238.130.199.218,10758,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,29.51478132825704,34.96716689205981,5,5
H235,FG235,0.1,72.0,0.9100000000000001,0.08999999999999986,37.08953587304586,43.275088913792786,55,865,5,5,68400,359.28078627080623,2.5056500777443125,0.465920298422893,3.9966206840420857,287.7566892510302,4.0003433339149,-99999,0.5017790765894447,6.998875540781861,-4.000878453998047,4.119822465991188,2.094570434961675,19.99825725038321,0,0,0,0,1,60.6948485490317,2.3268159300592095,1.2926608140191305,0.555549236757304,0.138887309189326,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06508542781434848,P4,367,AN,230.0,0.0,50.0,225.214.168.209,12516,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,58.16693029232582,57.418675440599024,5,5
H236,FG236,0.082,60.0,0.8500000000000001,0.1499999999999999,41.8688552781185,52.29984837558935,30,752,5,5,64800,533.6185588750878,4.96350723466931,0.49568330174476527,4.002976171133443,240.17857026800658,3.9991355120691856,-99999,0.4989605099233583,6.998775097954219,-3.9996574295880962,5.61440174459532,5.267265124032292,20.000707289304298,0,0,0,0,1,27.223050735315585,2.1076981307957072,1.1324711628111748,0.5373023519186969,0.13432558797967423,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06499789365541642,P4,-682,BN,230.0,120.0,50.0,226.232.104.192,12406,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,58.96476463815765,42.18618559837061,5,5
H237,FG237,0.076,72.0,0.9400000000000002,0.05999999999999983,35.43629669549942,31.60473928997373,25,405,5,5,46800,568.1666476943024,3.9569466367405584,0.4633620083298082,4.002429186315043,288.17490141468306,4.000439976088492,-99999,0.4994655237644615,6.998239837127595,-3.999979743469121,2.538294045378709,5.655954556260603,20.000537302067126,0,0,0,0,1,70.68131151333884,2.248352774454472,1.0765320862157983,0.4788092413464797,0.11970231033661992,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06503833461020397,P3,483,CN,230.0,-120.0,50.0,228.188.43.67,11648,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,50.60813791039483,32.44363669605446,5,5
H238,FG238,0.1,72.0,0.81,0.18999999999999995,35.599733720759446,30.419050858523743,31,402,5,5,57600,330.24044746304287,2.1205001175928038,0.4784198338941377,4.005316430036472,288.382782962626,3.9984169398975262,-99999,0.49813309511046505,7.0010691820584,-4.000149008898556,5.137881526002068,4.247068932668178,19.998945481412235,0,0,0,0,1,77.19583070000137,2.028725400864068,1.2926608140191305,0.6371787988007469,0.15929469970018673,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06505532003161138,P3,178,AN,230.0,0.0,50.0,229.52.43.66,10770,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,13.677185252219857,48.15170410922164,5,5
H239,FG239,0.076,72.0,0.9000000000000001,0.09999999999999987,38.113696835998645,33.96577129920202,43,624,5,5,72000,442.93912347522473,3.939470737387675,0.5210136046590236,3.9963283378002084,287.735640321615,4.000100396404549,-99999,0.4974351857776293,6.9985810075845984,-3.9983352821034233,5.216413038238581,4.061325415818574,20.00056413979913,0,0,0,0,0,71.09785032153232,2.1026111834331784,1.0765320862157983,0.5119976982420587,0.12799942456051466,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06507959810631392,P3,376,BN,230.0,120.0,50.0,231.67.193.218,12146,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,37.5201853577364,39.87092084216352,5,5
H240,FG240,0.1,72.0,0.9200000000000002,0.07999999999999985,40.39860567354967,31.039306496551607,44,677,5,5,21600,535.1184393178354,4.6218930279938055,0.5070446039681975,3.982394121935345,286.73237677934486,4.000336788817728,-99999,0.49959119839283056,6.998812309546779,-4.00005086643361,2.5240701446406613,2.312621301713381,19.999766335560288,0,0,0,0,0,57.093183240174426,2.196998249284585,1.2926608140191305,0.5883758962666735,0.14709397406666838,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.0648498251534841,P3,-524,CN,230.0,-120.0,50.0,236.5.219.95,11442,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,57.95308739415376,40.20765479101385,5,5
H241,FG241,0.082,60.0,0.8,0.19999999999999996,48.376932389174456,47.067297664130905,40,84,5,5,21600,310.65309022921645,2.207664771369299,0.5214025158970522,4.001003787061499,240.06022722368996,4.0015253863108695,-99999,0.5012625788323829,7.0013855836597125,-4.001789350972156,4.861002415127557,2.790717942108207,20.000611729597818,0,0,0,0,0,55.69510454580334,1.9255294291663234,1.1324711628111748,0.5881349542922796,0.1470337385730699,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06491656852734347,P2,287,AN,230.0,0.0,50.0,233.212.33.191,10975,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,24.54570699400969,36.41842883868429,5,5
H242,FG242,0.098,72.0,0.8900000000000001,0.10999999999999988,43.48628933947078,42.502983278387134,11,193,5,5,64800,319.9765559896422,3.0008270378704314,0.5064362586989565,3.992227222115588,287.4403599923223,4.001105114864208,-99999,0.4969885599520018,7.0001086522320755,-3.9998295091325424,4.322472578438891,3.4514825876909665,20.001526617044565,0,0,0,0,1,73.82473768959866,1.8633178331135627,1.2753673681877784,0.6844604530278486,0.17111511325696216,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06500882217072322,P3,488,BN,230.0,120.0,50.0,237.167.254.33,12296,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,53.034408807459144,38.684522823065,5,5
H243,FG243,0.116,72.0,0.8800000000000001,0.11999999999999988,57.77378009810175,47.713804295678116,35,232,5,5,61200,519.1186529168333,3.6546378281644327,0.492301521669429,4.010746917650815,288.77377807085867,4.000401254897688,-99999,0.5015519267567198,6.999832881830999,-3.999070414443135,2.32722359588792,4.28728240125001,20.00262824091814,0,0,0,0,1,56.32299098690209,2.0428538754359464,1.4271071319786108,0.6985850281014667,0.17464625702536668,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06495184603075026,P5,874,CN,230.0,-120.0,50.0,224.12.137.57,11924,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,29.827075371064236,38.94845637592911,5,5
H244,FG244,0.1,72.0,0.8300000000000001,0.16999999999999993,30.153804975260957,55.71965477167758,12,362,5,5,72000,548.0642061201472,4.748942766349059,0.5020844637306873,3.976187276977823,286.28548394240323,3.9971311024869274,-99999,0.49880352487363255,7.000247803187814,-3.9970657056035885,2.4624649985042426,4.105425825707045,20.00116160499991,0,0,0,0,1,48.18453725540303,1.9820192339732985,1.2926608140191305,0.652193879787821,0.16304846994695524,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06496474658242751,P3,530,AN,230.0,0.0,50.0,225.41.171.119,11969,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,10.079878451889325,57.94778649569557,5,5
H245,FG245,0.082,60.0,0.9300000000000002,0.06999999999999984,36.42074950289204,52.01069705387722,56,422,5,5,46800,461.1358578528271,4.770217579584092,0.48720388966621025,4.002695699109926,240.16174194659553,4.000331121017905,-99999,0.4994243483139005,7.000232358820867,-3.999943750453222,2.45151715318101,5.555885138941315,20.00000944339249,0,0,0,0,0,29.235477538509556,1.8777369266352502,1.1324711628111748,0.6031042723543121,0.15077606808857802,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.0651025470324114,P4,-532,BN,230.0,120.0,50.0,225.74.211.151,11978,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,44.521752553204095,43.67458194269476,5,5
H246,FG246,0.082,60.0,0.9000000000000001,0.09999999999999987,47.52557146804797,56.94397299474785,8,102,5,5,28800,361.3940007241023,4.901481227290961,0.4974274398039412,3.9959018268497104,239.75410961098262,4.00046027420559,-99999,0.49889976541584485,6.999701762338976,-4.000495835540692,5.703610319954581,4.592814177704523,20.00000363774667,1,0,0,0,0,72.30032687262877,1.9773197201794595,1.1324711628111748,0.5727304245508626,0.14318260613771566,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06476756943445965,P4,641,CN,230.0,-120.0,50.0,227.213.180.128,10990,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,22.724282288901488,39.15591299411673,5,5
H247,FG247,0.1,72.0,0.81,0.18999999999999995,43.114221730943555,57.0407009369884,41,132,5,5,54000,536.2619627163017,3.355404476842264,0.5301702702690151,4.000037391400322,288.00269218082315,4.000974922507147,-99999,0.4997330039317539,6.998329822897184,-3.9990175187547536,4.92194899237928,3.8399692934420524,20.000536327895045,0,0,0,0,1,64.03588560264089,2.28068596523626,1.2926608140191305,0.5667859730461496,0.1416964932615374,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.0648624044161158,P3,839,AN,230.0,0.0,50.0,224.188.56.120,10567,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,33.65055090497999,39.59024710717966,5,5
H248,FG248,0.098,72.0,0.8400000000000001,0.15999999999999992,32.28985331371996,32.10019883173817,56,866,5,5,72000,446.5680679804713,3.7602984210944963,0.5284225284312342,3.9925089548189394,287.4606447469636,3.999776286097116,-99999,0.49819769882158116,6.998944014033762,-4.0007188519749635,3.20567213029815,5.715939375793022,20.000019330204353,0,0,0,0,1,48.68625013047521,2.440232311985291,1.2753673681877784,0.5226417837038566,0.13066044592596415,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.0650904928317659,P1,-499,BN,230.0,120.0,50.0,234.185.19.26,12090,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,23.593705914376713,34.9221828490098,5,5
H249,FG249,0.116,72.0,0.9400000000000002,0.05999999999999983,34.20397948002828,38.280024949727554,50,567,5,5,50400,530.2318683590559,3.24713159472601,0.5121266559638572,4.002219452395462,288.1598005724733,4.000394107886433,-99999,0.4992782703594932,7.0007638178582985,-4.000772827520268,5.949851224165055,4.047446705859752,19.999785748163237,0,0,0,0,0,77.19978494519073,2.2577519183979886,1.4271071319786108,0.6320920914071151,0.15802302285177877,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06488919193266507,P5,-818,CN,230.0,-120.0,50.0,225.105.232.220,12046,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,29.622856722252607,34.33493149997903,5,5
H250,FG250,0.082,60.0,0.8300000000000001,0.16999999999999993,50.387876801424454,31.97780212597107,57,178,5,5,61200,541.22267058694,3.1643133427110057,0.48927302753923074,3.996185264430139,239.77111586580835,4.000351630034884,-99999,0.4998425870751682,6.998761140737494,-4.000230602884019,5.036211299858666,2.034183689765419,19.998577900021314,0,0,0,0,0,67.44103083329357,1.7649051300584024,1.1324711628111748,0.6416612108627618,0.16041530271569046,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.065161505500299,P4,144,AN,230.0,0.0,50.0,236.85.190.210,12218,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,16.46896111245564,32.20594141373183,5,5
H251,FG251,0.082,60.0,0.81,0.18999999999999995,32.46730206194658,46.80264090534108,7,410,5,5,54000,455.77215346744254,3.9201230020065623,0.5029501061780465,4.005237969429015,240.31427816574092,4.000572969445997,-99999,0.49886927488474864,6.999611514749861,-4.000912905437824,3.5510414223076143,3.549295249356666,19.999941851656178,0,0,0,0,1,44.01122984347461,2.414292663636436,1.1324711628111748,0.4690695456554274,0.11726738641385685,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06515666509520528,P3,692,BN,230.0,120.0,50.0,227.60.209.158,11980,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,2.458491220771688,44.34399359835305,5,5
H252,FG252,0.098,72.0,0.9200000000000002,0.07999999999999985,55.887176695766506,58.50745574511731,15,125,5,5,39600,305.69634395858543,3.4777773215920424,0.497075747016323,4.019901362097368,289.4328980710105,4.000919324148057,-99999,0.5001248509914121,7.000400846724887,-4.000352312685483,5.280884283654547,3.3259609373084387,19.99857653212043,1,0,0,0,1,66.43839361476051,2.108051295155493,1.2753673681877784,0.6049982612466294,0.15124956531165734,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06477508380494301,P4,417,CN,230.0,-120.0,50.0,229.57.150.217,11589,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,23.587834814985033,47.18218651547361,5,5
H253,FG253,0.098,72.0,0.9000000000000001,0.09999999999999987,46.64920288935096,47.48247163916794,32,563,5,5,68400,327.3682226822135,3.850946162915146,0.5123894322831809,4.010341604171888,288.7445955003759,4.000039549874067,-99999,0.49964242489099076,6.999014219344686,-4.000627019703683,2.9679905187580258,4.072351919242541,19.999163962567245,0,0,0,0,1,42.919457903449555,1.960285567190839,1.2753673681877784,0.6506028455922503,0.1626507113980626,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.0649580660878921,P4,22,AN,230.0,0.0,50.0,225.105.222.128,12167,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,9.954052179509263,59.89741785218461,5,5
H254,FG254,0.098,72.0,0.9000000000000001,0.09999999999999987,55.695151338247726,44.894621104531495,38,610,5,5,39600,321.20963801652556,3.2321226716352913,0.5029037688637723,3.997561080096563,287.82439776695253,3.9993622757818548,-99999,0.49925970298212213,6.999852754560406,-4.001171336208147,5.835540168065627,2.4002708343888273,19.999807704264978,0,0,0,0,0,47.46576252630467,1.8202711220901906,1.2753673681877784,0.7006469271035255,0.17516173177588137,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06470567686336137,P4,434,BN,230.0,120.0,50.0,227.210.42.94,11212,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,40.54165015878315,51.54770094299862,5,5
H255,FG255,0.116,72.0,0.9300000000000002,0.06999999999999984,59.049429499786704,45.27378103856432,54,799,5,5,43200,379.55334636812773,4.119716078092755,0.4654383441876718,4.0036965853725395,288.2661541468228,3.9980393415586275,-99999,0.5002288256773,6.99898717772363,-3.9990034178593037,3.4882646946799887,3.199284012968717,20.000419386030735,0,0,0,0,0,64.98808486820235,2.26479058940066,1.4271071319786108,0.6301276323990165,0.15753190809975412,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06473010607250074,P3,379,CN,230.0,-120.0,50.0,224.208.247.161,10830,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,11.017182848842852,59.075048250851225,5,5
H256,FG256,0.076,72.0,0.9300000000000002,0.06999999999999984,46.26630708114267,55.58257669474894,20,698,5,5,68400,583.7430250520649,2.3706732349475477,0.4674938360499208,4.0088413890797625,288.6365800137429,3.999276670936422,-99999,0.49846044125442146,7.000140555820299,-4.00221488213037,2.994511004300238,3.2182065545668608,19.999675114750744,0,0,0,0,0,27.82155132903275,2.1339568381141545,1.0765320862157983,0.504476973005304,0.126119243251326,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06514893132146482,P1,-622,AN,230.0,0.0,50.0,231.10.25.3,10043,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,13.483579026752446,58.538543424854296,5,5
H257,FG257,0.098,72.0,0.8200000000000001,0.17999999999999994,35.89487221235661,58.835295461946515,46,332,5,5,39600,473.2926650974099,4.0940010518105545,0.5328971346533413,3.9902034919269918,287.2946514187434,4.001783879203672,-99999,0.4992530329579408,6.99978535517063,-3.998477694874251,4.755712370558308,5.981915319807898,19.999042015962292,0,0,0,0,1,32.15647622393636,1.803452830877421,1.2753673681877784,0.7071808845520419,0.17679522113801047,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06502376176777876,P3,-286,BN,230.0,120.0,50.0,225.98.249.121,11565,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,8.499392105163475,39.117174071744984,5,5
H258,FG258,0.076,72.0,0.8800000000000001,0.11999999999999988,32.98993161386147,37.53151454328252,6,325,5,5,21600,543.6409618948478,4.988410446740403,0.5524614636231084,3.99839245540738,287.8842567893314,4.000059887067739,-99999,0.500417988040485,6.999198536358641,-4.001810796679219,2.6563676773117217,4.834118826969995,20.000655078352093,0,0,0,0,0,27.968575694863603,2.0492962683672915,1.0765320862157983,0.5253179361291129,0.13132948403227823,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06470451195965461,P4,-688,CN,230.0,-120.0,50.0,228.135.164.226,11840,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,9.667188185006205,39.83596612595851,5,5
