house,name,capacity,charging_power,charging_efficiency,soc,target_soc,min_chargingtime,min_dischargingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime
H232,SG232,10.56338494892558,5.006393609792729,0.89716980633544,0.7717287083330261,0.9022848213595385,5,5,3,30,5,5,0,0,0,0,1,27.420034639948945,True,AN,230.0,0.0,50.0,228.125.191.234,10762,224.0.2.0,10000,9.411739083426681,16.079764205666013,9.06033849262873,16.758264119793346,9.30786487899703,16.94603220922083,11.153431269057906,16.80283411227573,9.26398418101842,16.775249140866272,10.718685219147899,18.221338184285127,10.177597164361257,17.696975739655553,9.457328428265356,17.979467621266565,9.362600490078123,18.436926106278573,9.062543467818857,17.78344142567371,battery,storage,Powerwall,0,0,0,0,0,0,0,32.77204063822281,27.335310740904923,19.00279997726605,50.5207090612503
H233,SG233,8.450639074839529,5.708224151697411,0.8991487136469424,0.8080481838777023,0.9019420080059808,5,5,4,34,5,5,1,0,0,0,0,37.24498194029267,True,BN,230.0,120.0,50.0,228.64.242.159,10727,224.0.2.0,10000,10.039082706920533,15.563120970270935,9.622803766705578,18.90825732215454,7.922757501517986,17.332641512036698,7.958186984351676,17.6579783242386,10.176707574357446,17.945706291868056,11.757744260156274,17.168492809927425,9.651097367969545,16.410766557397306,8.54356469997482,17.84706698978691,8.231788701370537,16.85577982222879,9.830001293865028,16.53338518662725,battery,storage,Powerwall,0,0,0,0,0,0,0,49.12581900380555,7.247952960813819,13.20353512731526,54.25645895518632
H234,SG234,8.478935509588636,6.41895446530677,0.9014502732080254,0.9355607033620611,0.8959098424861757,5,5,30,8,5,5,0,0,0,0,0,47.42416405249864,True,CN,230.0,-120.0,50.0,238.130.199.218,10758,224.0.2.0,10000,10.913131040092733,17.40313836135497,9.194128280752528,19.23012118206368,7.569622540127021,18.628686765486563,9.982247382559734,17.585536966789913,9.072728128101533,14.93356314787425,8.97621445596967,16.53596565691776,8.911556297269678,16.908159819918005,9.660019727964526,16.58438297502901,10.982557939464517,17.026995504881143,10.335727882089609,15.240650595151928,battery,storage,Powerwall,0,0,0,0,0,0,0,27.641739118631286,3.4279087994800292,33.55647602678319,23.258585298480877
H235,SG235,11.212017871539494,6.636108997348849,0.8976824927791512,0.9418767374016941,0.8969208220684215,5,5,37,47,5,5,0,0,0,0,0,74.54201132484074,True,AN,230.0,0.0,50.0,225.214.168.209,12516,224.0.2.0,10000,9.903923980174948,16.1847352621002,8.243048597371308,17.311361960264062,7.43704807276074,17.21431017562495,9.216582407418379,16.554710374374874,8.260093362559498,17.344940455549008,9.401853298657628,15.717584553873936,9.556422703605259,16.445508551360025,9.183035287003053,16.713498988738362,8.329212198230826,17.901361136003466,10.021287949163192,19.69864444274418,battery,storage,Powerwall,0,0,0,0,0,0,0,2.2203655089547447,6.668581877775745,55.998049803324044,54.42163335619431
H236,SG236,12.84377404689404,6.053833567761998,0.8965084397997584,0.8397813176724871,0.9009739619103624,5,5,45,58,5,5,0,0,0,0,1,44.350064028821386,True,BN,230.0,120.0,50.0,226.232.104.192,12406,224.0.2.0,10000,10.518515704388667,18.777010753661273,9.79524509827735,16.764912435470052,9.847104728377293,19.078231773174828,9.98419456388919,18.12971080353963,9.38350220835234,17.080707453968678,8.136242097205335,16.137065389621853,7.042469600850551,16.62743453180919,10.498054173289377,16.321212388257713,9.347579495132553,17.14722000941289,7.841641259648562,17.226184109700572,battery,storage,Powerwall,0,0,0,0,0,0,0,21.667965898710193,55.533778631952416,14.989129297985613,36.53709230979909
H237,SG237,6.45655422549223,6.533086855506413,0.8992062645356214,0.7691360033194393,0.8971429818095568,5,5,33,4,5,5,0,0,0,0,1,27.14579992787657,True,CN,230.0,-120.0,50.0,228.188.43.67,11648,224.0.2.0,10000,8.210604800168046,17.97614440439704,9.861609105901625,17.20691659654808,9.431644908903547,18.973504183257777,10.72652408823271,16.759511036556344,7.803341715157266,15.168197414915532,8.546892894112473,15.358165478002373,9.582396237633828,16.613560171763137,9.02405284202594,16.890435329975467,10.856170815540498,16.789103997854994,8.080632309471142,17.418283277796235,battery,storage,Powerwall,0,0,0,0,0,0,0,1.1714730732575052,25.408815527658838,41.6882376161723,6.592944298473869
H238,SG238,7.714797875173583,5.555013498560887,0.9011288070934679,0.6388126981861811,0.902462878801979,5,5,3,57,5,5,0,0,0,0,1,74.53577035094958,True,AN,230.0,0.0,50.0,229.52.43.66,10770,224.0.2.0,10000,8.667745970720917,17.523880636429325,7.846853285693342,16.54811022401994,10.364295626938008,17.292200106202,9.120637994963237,16.32395837504628,7.922119093830558,15.47244024995619,9.036545348800717,15.994208214149777,10.791848080486906,15.609888222076432,9.496648252834522,17.476845070597978,7.346532033568561,16.941398587854604,9.552441566022376,16.102085723131225,battery,storage,Powerwall,0,0,0,0,0,0,0,35.18578853877914,59.13524015372328,13.3579560207969,25.08765175207795
H239,SG239,6.655607505330235,6.276013082058298,0.9038705370227559,0.7873618806863631,0.8975534716282921,5,5,59,26,5,5,0,0,0,0,0,61.135058941866845,True,BN,230.0,120.0,50.0,231.67.193.218,12146,224.0.2.0,10000,7.823209063767492,16.402392822011592,9.673037828183531,16.83783930713146,7.275588761848064,17.48675500410826,8.55290021637136,18.259223073647572,9.501014984234534,16.958869107417257,8.744846494745774,15.372760135366415,10.13768041043696,16.581407020601887,8.408150658712287,17.965430254140454,8.31213747604517,18.400085453308122,8.187827211298485,16.219240070988597,battery,storage,Powerwall,0,0,0,0,0,0,0,5.350363051604643,29.13808743975908,19.71921882691678,7.568951277620362
H240,SG240,9.053467353608172,5.884648450404768,0.9010696796642403,0.8623525254505864,0.902140522354226,5,5,39,56,5,5,0,0,0,0,1,52.496886698088744,True,CN,230.0,-120.0,50.0,236.5.219.95,11442,224.0.2.0,10000,7.766621240582101,17.4801559232943,10.151588216221198,17.75164464867258,9.067180572863576,16.904791322137818,7.874969584489715,15.282201611722863,9.849228630721102,17.273698442023964,8.285530059219118,15.51046389137815,9.388956355756916,14.826311566317326,11.877045156602222,16.125670536343563,9.467767991482226,16.179527672990563,8.117976551540249,15.84718747714168,battery,storage,Powerwall,0,0,0,0,0,0,0,6.328246120198644,48.60981113251394,36.89809481608305,30.560297873070496
H241,SG241,12.569830440270724,6.622655137300951,0.8978203257265208,0.7130491149022614,0.8998172145844078,5,5,9,41,5,5,0,0,0,0,0,71.31547706203472,True,AN,230.0,0.0,50.0,233.212.33.191,10975,224.0.2.0,10000,10.0376627528235,17.597460395243832,9.8803328093582,16.96615562568915,10.12840296083099,15.646319181499134,7.510582095217514,18.139367338857866,8.432460542689245,16.07728949619107,9.202591981580124,16.714705607775258,8.729427224819728,15.55738103550827,8.19962564661555,16.513126329525566,9.827263877370351,16.81808230138008,10.161206191845228,17.696968588508557,battery,storage,Powerwall,0,0,0,0,0,0,0,58.979856601166766,25.469795784902487,34.261501471163385,56.95863120206693
H242,SG242,11.879509708743043,5.026696684113195,0.8976580220853493,0.6308980052149852,0.8999729944719919,5,5,38,47,5,5,0,0,0,0,1,44.636146986065526,True,BN,230.0,120.0,50.0,237.167.254.33,12296,224.0.2.0,10000,8.986633010116853,16.933772646138483,7.227827020402836,18.196677237294345,7.736599561843898,16.477542898100893,10.296438113594318,15.727729117095764,9.452933367805885,17.590505740261275,9.67656369820202,18.261630555097558,8.882172629201591,17.701597683016683,9.24351288094017,14.380281425544894,8.129428466573305,18.274144806776697,8.150377106695228,16.739866447469797,battery,storage,Powerwall,0,0,0,0,0,0,0,19.82233878168111,40.39534732306688,53.562122079077895,19.313554560966846
H243,SG243,6.6608629437113835,6.539790751333818,0.9029193125591182,0.6923831922908562,0.8998317317384729,5,5,6,4,5,5,0,0,0,0,1,34.19313370649033,True,CN,230.0,-120.0,50.0,224.12.137.57,11924,224.0.2.0,10000,10.043376358492232,18.164979857200265,8.702104794360334,14.913907073571304,9.447203234686322,18.353107314768675,10.813432989059105,15.782595608674663,9.069285635346736,16.943359254736787,8.964006716133367,17.106533327456656,9.713205790609841,17.009307621613367,9.091919014120803,15.995534265588155,8.572833522480249,16.071455651230043,11.888835293829905,18.128169615552427,battery,storage,Powerwall,0,0,0,0,0,0,0,55.607900222056244,11.36294322476022,38.014296148897614,46.75922721651705
H244,SG244,9.123653075481354,6.032144341697237,0.9020933072284775,0.824892737315996,0.9008971235468258,5,5,2,10,5,5,1,0,0,0,0,28.721984481173696,True,AN,230.0,0.0,50.0,225.41.171.119,11969,224.0.2.0,10000,8.341112067078402,16.678363886038003,9.799037504782255,18.03333287121679,7.516659701382838,15.82951493299457,8.82016023654843,17.252850230926104,7.869754566612956,16.852019970592778,9.959453958583365,17.638732139666768,9.38581139956957,16.73062004028075,10.355344948637919,15.814052709806804,8.112739392112108,16.885709729594083,8.047322850129591,16.931169019839395,battery,storage,Powerwall,0,0,0,0,0,0,0,31.395098949133626,34.38642218750828,29.212975770066272,5.6011119733626735
H245,SG245,11.177489814364622,5.6395081973465135,0.9002138973366453,0.7653249496674545,0.8981309031320439,5,5,48,50,5,5,0,0,0,0,1,31.31180747859451,True,BN,230.0,120.0,50.0,225.74.211.151,11978,224.0.2.0,10000,9.0268684677477,16.58090698105507,10.476658788344437,15.940097604166768,7.025281242857226,18.784482057715167,9.612102333759427,16.36593590137605,9.86563157187833,16.759351450645113,8.36754401213634,19.303868984629965,8.326381073956988,17.860585172258908,8.774717952121227,16.074270809741435,11.18709115521599,18.361433336474636,8.51295902545838,15.022785802261728,battery,storage,Powerwall,0,0,0,0,0,0,0,12.492347315585288,33.69194448818159,51.673182307199355,59.6781592689204
H246,SG246,7.978254257704145,5.618714518838659,0.8965556571523436,0.7857730043404405,0.8991591325684873,5,5,19,45,5,5,0,0,0,0,0,77.60637989086172,True,CN,230.0,-120.0,50.0,227.213.180.128,10990,224.0.2.0,10000,11.25433415537044,16.943794129699132,9.740049416255092,16.312425014482073,8.489686202219849,17.56327197190603,9.266538741963819,17.102818890524404,9.718292110632408,16.829029974433386,8.666131977394638,18.90436828532826,8.987097763034024,16.969231227452088,9.464607687822598,18.313366124715483,10.058108179189686,16.393387731952913,10.314331239214718,17.089864539721955,battery,storage,Powerwall,0,0,0,0,0,0,0,7.883162439197518,15.770065813542432,34.5266885513344,42.83417141432478
H247,SG247,12.641744776934228,5.18866193522415,0.9005456885295389,0.5593292779516923,0.8997322322630306,5,5,21,38,5,5,0,0,0,0,0,36.66582974329776,True,AN,230.0,0.0,50.0,224.188.56.120,10567,224.0.2.0,10000,9.071509449609112,17.13263400034458,7.708922824451538,16.280467180469174,9.4657797025835,16.696262709025124,9.225265171392357,14.678657025969905,8.218101528056316,15.432622862388321,9.366805191574123,17.010345147657397,7.387871983090786,18.159592838766994,9.486505588999325,17.346638648862672,9.147354612270385,16.733838212779904,7.798162665731758,19.61723654670093,battery,storage,Powerwall,0,0,0,0,0,0,0,8.595074466896396,38.77208090909803,15.290381342072857,51.916803613915725
H248,SG248,11.498999719335792,6.35375257875369,0.9053778837520795,0.828075582669796,0.8999492141488503,5,5,28,22,5,5,0,0,0,0,1,54.139536782961805,True,BN,230.0,120.0,50.0,234.185.19.26,12090,224.0.2.0,10000,8.391814582689008,16.644673859768023,7.8754523456062255,17.285107068042038,8.867015316769471,18.18151750221188,8.743953860927935,17.751254892899325,7.928873526809749,17.81294685049316,7.937287026518018,15.252232464833686,8.574631749030964,17.00718726908909,10.129156780525546,18.385183907431564,10.232820498432888,18.056094448764153,8.761918759455458,17.352208897881756,battery,storage,Powerwall,0,0,0,0,0,0,0,1.1129729235236563,6.644480227181829,55.920506874839084,47.452484157240804
H249,SG249,8.779800874318259,6.40332535262804,0.8946266627873188,0.5844495617004755,0.9008643064982486,5,5,50,1,5,5,0,0,0,0,0,51.98747072301266,True,CN,230.0,-120.0,50.0,225.105.232.220,12046,224.0.2.0,10000,10.356440124895768,17.543535048611954,8.673216326400482,16.067816202017312,10.478159930335316,15.303033291412596,10.122972130046973,17.26175586597783,9.23860427882494,18.638998846597353,8.116500329983042,17.240320386629495,8.643762298782292,17.801918254406246,7.396626817794677,17.185020275899713,10.258523693489547,16.958361555020637,10.547410743112444,17.058842260427863,battery,storage,Powerwall,0,0,0,0,0,0,0,11.230908767041342,3.613518230862243,5.131169041843797,53.50107251851935
H250,SG250,7.498435519664893,5.41379342206872,0.9029858892121517,0.49491757026487276,0.9031536611415718,5,5,1,21,5,5,0,0,0,0,1,73.09017249264488,True,AN,230.0,0.0,50.0,236.85.190.210,12218,224.0.2.0,10000,10.141577011709517,18.045651087746887,10.535401956540253,16.56681242392744,10.935856506056501,15.427448544962884,9.101187761890644,17.209062062208634,9.818826166431435,18.29773570060539,10.339699594283408,16.981841075012593,9.9786663943808,16.29837590274564,7.787493229245726,17.752614837253752,9.63844499009577,17.3577493326075,8.244871733084604,17.783469347044147,battery,storage,Powerwall,0,0,0,0,0,0,0,24.9745279700014,24.17526052513065,7.377082141856283,35.349138665537346
H251,SG251,10.763866573113008,5.316891989903949,0.8949428083265626,0.8798283545484653,0.903887385966365,5,5,18,37,5,5,0,0,0,0,1,63.26501865016606,True,BN,230.0,120.0,50.0,227.60.209.158,11980,224.0.2.0,10000,9.581140548927543,16.881576157906036,9.32575960044941,15.58854585586095,8.133525477543456,16.51182592388091,7.409684632700557,18.0971390273256,8.758054240839263,17.405947312237473,9.077081150251733,19.074285471070468,9.007823370140846,15.3512885160903,11.50004222074351,17.53333693234697,9.532617958005462,16.19487904464512,8.376960530121261,16.815211337076896,battery,storage,Powerwall,0,0,0,0,0,0,0,18.182922266976398,51.03741383734054,13.497771589183989,46.66821074068704
H252,SG252,6.684479928267038,5.115266332890631,0.8978562282437198,0.8072023841489468,0.8989096576147578,5,5,27,8,5,5,0,0,0,0,0,21.89411481157962,True,CN,230.0,-120.0,50.0,229.57.150.217,11589,224.0.2.0,10000,8.505802700713852,15.283273490628057,10.749450297119724,16.091725105346896,8.803872143553118,18.23329139360803,10.706687636592275,15.91411220058602,8.607231232024311,17.01224400421676,9.299764603748839,16.711344267091206,8.673130670979301,17.653210661762202,11.700038561718834,17.187994399702706,7.541509297480907,18.020922550744118,9.453482759743546,14.62992480913037,battery,storage,Powerwall,0,0,0,0,0,0,0,19.30093759304536,37.06783303274453,33.57077763686621,51.47548561180942
H253,SG253,8.666842809443693,6.261573943002347,0.8952822535806633,0.744389012486174,0.8978242084169685,5,5,33,26,5,5,0,0,0,0,1,65.35726024271412,True,AN,230.0,0.0,50.0,225.105.222.128,12167,224.0.2.0,10000,9.839209617329507,17.816808498101036,8.058781717864576,15.572009460738375,10.123754307931188,17.15341990036562,9.85163965989229,17.932902697260857,9.378924253092743,16.21161134531844,9.885376062518873,18.287294589911,8.783037155157745,16.010034399924724,6.967031978377043,15.942357167367422,8.314411520664427,17.274665969783058,9.530945029963412,16.817943903332047,battery,storage,Powerwall,0,0,0,0,0,0,0,1.1483351320394597,36.27443433326861,47.024954348402886,52.068914183591566
H254,SG254,10.765769768380927,6.0383698547517755,0.8988383928343033,0.6143653558969773,0.9002446090247587,5,5,24,43,5,5,0,0,0,0,1,70.92553061442865,True,BN,230.0,120.0,50.0,227.210.42.94,11212,224.0.2.0,10000,10.337969547178455,18.128509564537637,7.382622576758659,17.08522165745558,8.128898927744773,16.186375588110486,10.134550480601577,17.271988441991002,9.810552339456681,17.36987121671796,8.404777918673226,18.088998644435947,7.389338726923751,15.758731501850727,10.24855294722865,18.378258423300714,9.947849149542185,17.632715363378,9.201295259435941,16.34429237406804,battery,storage,Powerwall,0,0,0,0,0,0,0,49.00810390153252,50.654705872301804,48.54610284975539,4.650321440224676
H255,SG255,7.868881155101911,6.291380093988343,0.9017881307935477,0.8098833830397081,0.9017892975225371,5,5,33,1,5,5,0,0,0,0,0,37.15161245738263,True,CN,230.0,-120.0,50.0,224.208.247.161,10830,224.0.2.0,10000,9.173834973506922,16.81433344804613,8.869541583545168,16.59861455208031,7.950083507135037,16.425567030846718,7.424788556119957,16.737793459611805,9.24925942280577,17.446853360199626,8.186015643740724,17.037033962667792,10.323101473253708,18.333385464237825,7.50611672898658,17.694042626760584,7.952405050576141,16.895707857274793,7.541952755073404,16.641292064167484,battery,storage,Powerwall,0,0,0,0,0,0,0,37.45143446258743,37.49127577528132,53.4900065858736,59.8426584223543
H256,SG256,7.94090625221156,5.751822063480586,0.9014634851483168,0.8197293693662331,0.899725323553424,5,5,16,32,5,5,0,0,0,0,0,73.09771616447725,True,AN,230.0,0.0,50.0,231.10.25.3,10043,224.0.2.0,10000,8.732315597292493,17.099908048822755,9.71795249971514,17.241291899575312,10.362655730408246,16.40599108697294,8.07300106737621,16.744624748964632,8.48729934627974,15.716685028638677,7.057700637537207,16.349893757924548,10.31493856457368,14.375138029359414,9.644834131570976,16.83755292917371,8.976895573573382,16.085385494427324,8.075260928599091,16.846835343887015,battery,storage,Powerwall,0,0,0,0,0,0,0,58.70034602756645,44.235976611642144,37.93238795143011,52.74915607834935
H257,SG257,10.01033664749723,6.075117412186138,0.9010853406750319,0.6323209834007691,0.8969998990559033,5,5,35,57,5,5,0,0,0,0,1,24.549196963045624,True,BN,230.0,120.0,50.0,225.98.249.121,11565,224.0.2.0,10000,8.333101039671664,17.776756598734483,7.908267384690004,18.204481363449208,9.021587136415958,16.729611263366095,9.03627077587459,16.826975663972846,8.901318110473628,17.924775004575864,9.689808492100864,17.852612315405043,8.50778850019805,17.45341605707468,7.50391824903202,17.135167864602348,10.49091596442832,15.60439860575034,8.252141145430661,17.237657075151493,battery,storage,Powerwall,0,0,0,0,0,0,0,13.804187596257547,7.9511893237365445,21.85881965162592,27.8896007268898
H258,SG258,10.155904250884475,5.696992555208617,0.9029948176378729,0.8120801048231348,0.8965975056175614,5,5,30,30,5,5,0,0,0,0,0,41.10942729810703,True,CN,230.0,-120.0,50.0,228.135.164.226,11840,224.0.2.0,10000,9.341513823939659,16.005929378103076,9.806432564960321,16.94350445951531,8.72901711681885,16.947444969856218,8.61662681682326,16.211450135547153,9.612801075449942,17.330941134497778,7.702822484753282,15.245021475625023,8.674290385085943,18.24013986299138,9.713432876444765,18.36278260418018,8.660524493616036,18.52960596779456,9.761007630979488,16.863541793272304,battery,storage,Powerwall,0,0,0,0,0,0,0,56.18228663128612,43.283971088923096,46.37733003309585,36.50451342152046
H259,SG259,10.121720199786886,5.134833779309962,0.8985270292305706,0.744742032258525,0.9045577765520809,5,5,52,29,5,5,0,0,0,0,1,48.29988987038783,True,AN,230.0,0.0,50.0,234.75.240.74,11808,224.0.2.0,10000,8.194913571913274,16.911493898251713,10.331044305392151,18.254601027111033,9.30142622045804,15.688396802334335,8.98193210290372,17.571388627774738,9.697361984479898,19.464563612983344,11.352736425045201,15.900125408625359,10.726024035451756,17.66351839230454,10.851435435474912,15.880387647486957,10.318888341540253,17.116043756671274,7.872669916880478,15.910849556240514,battery,storage,Powerwall,0,0,0,0,0,0,0,37.51420523217867,38.6649923631525,52.10996077304648,13.588405540974424
H260,SG260,11.20773671833107,5.82092689817224,0.9018761936994684,0.9448693855936741,0.9005284315428348,5,5,53,54,5,5,0,0,0,0,1,39.08824018766688,True,BN,230.0,120.0,50.0,236.60.200.31,12174,224.0.2.0,10000,10.760484294814045,15.463658196370407,9.127208686192429,17.802370163445666,8.989844185208028,17.927217105609863,10.063265778972596,18.08593418425791,7.407906702367538,17.410624556714687,9.062025994439413,16.558944508668514,10.257822705612176,17.264891476345664,7.954435037883578,15.22148037038198,9.035588519769565,17.267471256371536,10.19445506286668,17.140409005237387,battery,storage,Powerwall,0,0,0,0,0,0,0,39.90689423832071,53.49135190775135,5.232995500885197,25.44577705116614
H261,SG261,9.967744751136644,6.659910373913783,0.9000281461191955,0.7527175914644196,0.9013647870979911,5,5,7,40,5,5,0,0,0,0,0,68.8364227748605,True,CN,230.0,-120.0,50.0,238.232.242.56,12679,224.0.2.0,10000,6.591386609939586,16.91035803619677,9.506624867340895,15.682506516343063,8.287902228811712,17.222676410213815,10.102004921708023,15.431754466583355,8.354555552899507,17.617040803626047,9.533092408023371,17.36624875030715,8.72492516531515,16.850496167176036,8.619332872393205,17.9487026176664,9.73559429044839,16.583057721501866,8.608500679637176,16.838955089445673,battery,storage,Powerwall,0,0,0,0,0,0,0,36.861062006934574,43.23682441361272,3.544136056032549,4.15329393911478
H262,SG262,10.562642125673692,5.084723928598185,0.8987272810314129,0.7651834388228247,0.9000725430235184,5,5,48,49,5,5,0,0,0,0,1,74.75334771787146,True,AN,230.0,0.0,50.0,225.21.43.248,10519,224.0.2.0,10000,9.826779767393976,17.895997942697306,9.532846600749568,18.025044665248867,8.865939004524524,18.123287532322724,8.880492292554463,16.496349273905686,9.315423943079029,17.069215876194654,7.762012382998012,16.614251961694293,8.144226118203278,16.39589964689238,8.395348921547948,17.159946315685467,7.769971741014925,15.644882065417535,10.4932374457934,16.89874984452701,battery,storage,Powerwall,0,0,0,0,0,0,0,58.078152336419926,14.375211157630096,47.68497929720539,10.613872228606926
H263,SG263,9.993717386799833,5.993368834431244,0.8988848331306392,0.4991140902662156,0.9011168948911844,5,5,9,56,5,5,0,0,0,0,1,56.82108995596298,True,BN,230.0,120.0,50.0,228.80.148.229,12021,224.0.2.0,10000,7.555226547410355,17.322280016972854,7.807355148257432,18.005769974486444,10.259320457654884,15.6616007098803,8.512955740471096,17.737954962488846,8.3334861392437,17.23763961289764,8.683952822434827,16.02503290069903,8.393737425239143,15.692495868826407,8.623256913007635,18.14180115781418,7.931893545351943,16.323636112541514,7.776235857946165,16.480410524223455,battery,storage,Powerwall,0,0,0,0,0,0,0,22.47195794034827,3.309783395861036,58.49377901165846,48.57120354888187
H264,SG264,9.878228497963974,6.730182038075538,0.9046659579199482,0.636117629834951,0.897942195771171,5,5,18,50,5,5,0,0,0,0,1,49.436297178335494,True,CN,230.0,-120.0,50.0,231.218.34.252,10143,224.0.2.0,10000,10.022920301748126,17.308557629498402,9.157194782485252,16.501128242265672,8.071862702884104,15.183561652138643,9.293374110275641,17.32579071391915,9.454232754889649,17.475406547991188,9.093449591158171,19.093220294145233,9.007043455561055,16.233509390065915,9.676829277770825,17.24934757964889,9.66884757554254,16.93412039209251,8.24074192249892,17.662541480651548,battery,storage,Powerwall,0,0,0,0,0,0,0,6.790022289558058,28.399684789965406,8.686061891346135,9.10149104773566
H265,SG265,6.922166844140218,6.33815430517281,0.9045065252302918,0.7580793685849239,0.8982514987711583,5,5,18,58,5,5,0,0,0,0,0,23.513818705281935,True,AN,230.0,0.0,50.0,226.186.221.24,12045,224.0.2.0,10000,9.222054834515946,15.964553602984324,9.250478280188258,16.481471535524676,8.126474812726817,17.99161474559827,8.111387516777022,17.019433847344793,9.429881970841624,17.784701655201907,8.738386362721357,16.51958185078465,7.8962388444637215,16.732135731679968,9.063767480734864,17.756403113152484,10.095642710914351,17.33154972386263,9.928395693666477,19.450926663859605,battery,storage,Powerwall,0,0,0,0,0,0,0,35.39881934487028,22.596358588310544,4.52270456447482,39.20298858780296
H266,SG266,6.618260006942882,6.310574135521289,0.9012622241837219,0.5539547238900049,0.8973307456960526,5,5,53,38,5,5,0,0,0,0,0,66.12812018426027,True,BN,230.0,120.0,50.0,226.90.73.49,10680,224.0.2.0,10000,8.685754404645873,15.321816961655287,9.389466877930735,17.85848247252755,8.946481445071928,18.044385608696576,8.596135615598788,16.378288745481395,8.345414107798788,15.42653677618902,9.67522799281707,17.141071424395136,9.303310000792004,16.725759218256176,10.39200940207081,15.357656898804295,9.309196890026332,17.001292646263042,9.477427397934239,18.363582520982145,battery,storage,Powerwall,0,0,0,0,0,0,0,10.480258458425933,42.033096839074084,42.663771485030594,47.707522762770964
H267,SG267,12.607723311073396,5.6304629140405185,0.903368219559693,0.781736156346939,0.8998882546818378,5,5,0,5,5,5,0,0,0,0,0,53.93362508082632,True,CN,230.0,-120.0,50.0,234.10.71.236,10974,224.0.2.0,10000,7.975694028965641,16.316410919356954,8.81596050583737,17.59528515260852,9.04371824856683,16.997243434304412,7.7292954424799625,16.641809533256872,8.825938409748707,14.9307791203457,8.367903155725188,15.893147128669778,9.79599697609571,16.82715168477546,10.245585117618079,15.244669459158498,8.54975219204878,15.832196552303555,10.123098267000229,18.065907028144437,battery,storage,Powerwall,0,0,0,0,0,0,0,12.52704408826122,57.29765257243607,39.50729779236199,40.529775254828564
H268,SG268,13.10841445113849,5.694544021371727,0.8993788620611015,0.7981716824902876,0.8994648704650454,5,5,26,3,5,5,0,1,0,0,1,24.02053306681426,True,AN,230.0,0.0,50.0,236.6.5.107,12699,224.0.2.0,10000,10.075357414364117,19.43052251967694,10.872990497228221,16.72704287926564,8.048081128933566,17.28349620487141,9.05156900010236,18.640643975358266,10.908949028379322,16.758819940694643,8.085405066792177,17.682231050163484,6.963526298084848,17.137570529082318,7.648082743889524,18.629659724125556,8.25208718954593,18.468274502972115,7.0057474207294685,16.72485925730892,battery,storage,Powerwall,0,0,0,0,0,0,0,31.755497906215876,6.358416631643884,55.35102185496291,53.2721397223782
H269,SG269,9.76669757837141,5.024858490823012,0.9025272980446496,0.7128423773614314,0.8953513755088365,5,5,50,36,5,5,0,0,0,0,0,77.73248845635578,True,BN,230.0,120.0,50.0,236.88.49.109,10764,224.0.2.0,10000,7.387942358114976,17.887864675234756,8.684652962573292,16.13763003349274,5.723105226099067,16.7518580121282,9.20713022158284,17.902933841349178,9.257761425857842,15.630410267388044,8.34976035539449,18.8547743325888,9.957282776653106,16.03728054402143,9.689229991855985,17.1878973340394,7.505947977065876,17.585284042039284,9.581547557323361,15.387656481517721,battery,storage,Powerwall,0,0,0,0,0,0,0,56.020867680452305,56.83466384969351,37.27136627434863,58.25893280113614
H270,SG270,7.688778038257116,5.702925777200025,0.9005609607029952,0.6194424559310793,0.8987498326208606,5,5,49,1,5,5,0,0,0,0,0,49.45977432920472,True,CN,230.0,-120.0,50.0,237.31.4.35,11549,224.0.2.0,10000,9.57524242128943,17.483851633024525,9.670526337437007,18.660479058241094,9.744261431881151,16.30535456518208,9.858976104831267,19.015446733929032,9.97544655209706,16.525690761921087,9.3802342916029,16.98552187153154,9.261650674718457,18.314588934194195,8.281404472747708,16.907015742391902,8.195721262814878,16.419303880028526,8.843769851748968,16.115588760320673,battery,storage,Powerwall,0,0,0,0,0,0,0,47.49850278862728,6.240767766532175,30.851223050358414,56.236129635984824
H271,SG271,13.448992457588734,5.201777935888963,0.9035153621462028,0.7170927567701094,0.9000572614500548,5,5,12,58,5,5,0,0,0,0,1,65.47808192410149,True,AN,230.0,0.0,50.0,224.144.150.238,10182,224.0.2.0,10000,8.064284451001535,16.63955607164546,9.281171037554554,15.294735283048317,10.265130054090367,18.840586940012,8.225709216886166,16.595431642188483,9.666699181052707,16.15447794892349,7.172077061232057,17.55602304677306,8.5740927611657,15.976048678556392,8.202252468374914,17.23130205408876,10.134602656770001,18.926371587301823,8.38710624697374,18.41180868741606,battery,storage,Powerwall,0,0,0,0,0,0,0,40.87974174919698,43.56936829953345,40.195416406689226,36.68379511309746
