house,name,type,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,phase,voltage,angle,frequency,mass_change,schedule,schedule_skew,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H230,FZ230,FREEZER,0.09,60.0,0.8900000000000001,0.10999999999999988,37.83353390108109,55.668244851795556,52,26,5,5,28800,420.3705890365924,2.2081051700765357,0.47375107550222384,4.015556554840014,240.93339329040083,-9.999813952001853,-99999,0.5010560032759984,-5.000960067700435,-20.00070526829831,-10.789207067175205,-10.856681658385748,19.999809879554903,0,0,0,0,1,48.333797816212936,1.7901027809320542,1.2049793101479054,0.6731341479289294,0.16828353698223236,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06487001567867692,P3,-89,231.140.140.105,10365,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,58.65973936285696,30.315934869336605,5,5
H231,FZ231,FREEZER,0.118,72.0,0.8800000000000001,0.11999999999999988,56.75128595127609,47.10327127453827,39,852,5,5,36000,589.1051275557187,2.1042619982144317,0.48003724047206925,4.00368941806088,288.26563810038334,-9.99949804176714,-99999,0.5007059177913673,-4.9997431034177025,-20.000417425010223,-11.535671926117454,-10.16226798513078,19.99827017063763,0,0,0,0,0,28.411721109835444,2.1363444225562134,1.443463883258394,0.6756700221265058,0.16891750553162646,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06495043877557197,P4,-454,236.43.76.39,10005,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,26.287882912158313,43.617875388411726,5,5
H232,FZ232,FREEZER,0.118,72.0,0.8700000000000001,0.1299999999999999,53.531612202685544,52.86965763297085,15,56,5,5,21600,436.2699806272551,3.764790335428452,0.469080129860222,3.9934217167008463,287.52636360246095,-10.000023482886213,-99999,0.497830087146935,-4.997587558429832,-19.99914125935562,-9.408266460714044,-10.922023689985338,20.00057743261825,0,1,0,0,0,66.74755500687831,2.1071827014081568,1.443463883258394,0.6850207541537701,0.17125518853844252,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06526529976674819,P3,462,228.125.191.234,10762,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,4.107947439393314,35.3450714696246,5,5
H233,FZ233,FREEZER,0.238,80.0,0.8400000000000001,0.15999999999999992,46.31301065491851,48.60738560310783,17,899,5,5,46800,406.3977829099757,4.1938564625908645,0.5066270629674361,4.001638503497532,320.1310802798026,-10.000260983534588,-99999,0.4995027461754911,-4.998551885263505,-20.000729806387053,-8.964587380904817,-8.029851255286353,20.00046179027566,0,0,0,0,1,52.4381872560845,2.008691780076201,2.304283385281897,1.1471562776019735,0.28678906940049337,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,BN,230.0,120.0,50.0,0.06516944467150933,P3,-631,228.64.242.159,10727,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,54.31347811398362,51.77541856357642,5,5
H234,FZ234,FREEZER,0.09,60.0,0.8400000000000001,0.15999999999999992,57.83653467376735,31.284195826991315,19,123,5,5,64800,583.9496816732737,3.6465664731590763,0.5054693528135678,3.9961340306327178,239.76804183796307,-10.000129354343398,-99999,0.49904929985520075,-4.999233398490656,-20.000378695214685,-8.414159791841504,-9.572967600368411,20.00014149503978,0,0,0,0,0,56.982171470194004,1.9780356786653877,1.2049793101479054,0.6091797651298809,0.15229494128247023,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06531026466607673,P3,172,238.130.199.218,10758,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,53.691867522320074,46.22536872696092,5,5
H235,FZ235,FREEZER,0.118,72.0,0.9400000000000002,0.05999999999999983,50.67325531073175,31.03132302913959,47,757,5,5,54000,565.6158261250547,4.795297040928567,0.49252510130777194,4.001659435157607,288.1194793313477,-10.00098100131,-99999,0.5001023899321463,-4.999319139801829,-20.00054048529574,-8.436596587639032,-10.895076853475103,20.000910922113952,0,0,0,0,0,33.93179938902139,1.9900925865255388,1.443463883258394,0.7253249889134593,0.18133124722836483,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.0651247074832401,P4,-384,225.214.168.209,12516,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,1.9957988079871902,37.58292202615527,5,5
H236,FZ236,FREEZER,0.118,72.0,0.9400000000000002,0.05999999999999983,53.7378237485526,40.549677340417574,13,431,5,5,25200,351.63126196192036,4.436469394977657,0.4611563710097082,4.004880739599519,288.3514132511654,-10.000981237322192,-99999,0.5001016576020071,-5.001289686800291,-20.000301542429398,-8.810204487291976,-11.502523374686817,19.99972209348254,0,1,0,0,1,21.914116869862983,2.070295167018181,1.443463883258394,0.6972261280682002,0.17430653201705004,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06526878263139095,P4,563,226.232.104.192,12406,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,55.870098763991656,36.91291171452797,5,5
H237,FZ237,FREEZER,0.318,80.0,0.9000000000000001,0.09999999999999987,35.96841841927842,56.07011007211367,40,719,5,5,46800,458.66667412146296,2.141897838059519,0.4511082376468703,3.9984403812773106,319.8752305021849,-9.998965646489554,-99999,0.49894138592210613,-4.99969156968809,-19.999953556844094,-8.459285522270346,-10.554655766499465,20.00004631648932,0,0,0,0,0,57.33117342417161,2.2249289435301822,2.795348740357558,1.2563766355263102,0.31409415888157755,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06512803922449747,P3,663,228.188.43.67,11648,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,6.043505232788946,37.7438905149047,5,5
H238,FZ238,FREEZER,0.09,60.0,0.8800000000000001,0.11999999999999988,58.75227275242226,55.01200524926948,7,812,5,5,32400,398.75263368005346,4.6681677170611735,0.47698825169305503,3.983769522927559,239.02617137565355,-10.000227432067291,-99999,0.5002920348678022,-4.99864741075943,-20.000767997892773,-11.850231284532711,-10.775557871833072,20.000017121396926,0,0,0,0,0,61.106065152382165,2.5542470148275944,1.2049793101479054,0.4717551995374412,0.1179387998843603,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.0647781638692183,P3,-849,229.52.43.66,10770,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,5.316798558727617,34.735254546259576,5,5
H239,FZ239,FREEZER,0.09,60.0,0.9200000000000002,0.07999999999999985,59.22306237200039,59.859414875354474,53,635,5,5,75600,307.84498191179534,3.9081268797228166,0.4933673281037555,4.00482613241219,240.2895679447314,-10.001266285922204,-99999,0.5002501215938758,-5.001520731277998,-20.000234520631672,-9.571001188953474,-8.713742489365131,20.001384751131063,0,0,0,0,0,20.427530779322627,2.2146790993994903,1.2049793101479054,0.5440875431906299,0.13602188579765748,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06498201703851272,P3,61,231.67.193.218,12146,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,30.924055842676527,44.2986305321026,5,5
H240,FZ240,FREEZER,0.118,72.0,0.8400000000000001,0.15999999999999992,57.249962048824905,56.7954650379651,36,365,5,5,79200,485.92245130490375,4.020191476046552,0.4729226356983817,3.997397666852744,287.81263201339755,-9.999258565205693,-99999,0.500491515188114,-4.999174933678116,-20.00015690970113,-10.145582036420597,-9.29118732488206,19.998938377642638,0,0,0,0,0,69.02915259582426,1.825645608292777,1.443463883258394,0.7906594120466928,0.1976648530116732,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06497859353154697,P3,748,236.5.219.95,11442,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,45.00340442029629,56.32859912914955,5,5
H241,FZ241,FREEZER,0.118,72.0,0.9400000000000002,0.05999999999999983,59.382289202731556,36.28946508265088,6,342,5,5,64800,526.0592685420718,2.418515164674612,0.4876512610953913,4.005783586216744,288.41641820760555,-10.00061411310123,-99999,0.5012329139524541,-4.999854761645497,-20.001562649395133,-9.44599217274325,-10.953560301850068,19.998640178407822,0,0,0,0,0,38.32786690891005,2.0607169614115137,1.443463883258394,0.7004668328005974,0.17511670820014935,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06512818513215178,P2,-587,233.212.33.191,10975,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,55.993159090471224,59.74047198211784,5,5
H242,FZ242,FREEZER,0.118,72.0,0.8600000000000001,0.1399999999999999,44.430111304691145,52.53725580601667,0,181,5,5,57600,450.54446982338646,3.4153726901944004,0.48425030099211747,3.977911617834667,286.40963648409604,-9.999268260642955,-99999,0.499705444468961,-4.998566135283747,-19.999572600694094,-8.6031555825663,-9.617643483440034,19.999779640815547,1,0,0,0,0,76.4704846248343,2.177098930921879,1.443463883258394,0.6630217225117868,0.1657554306279467,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06488868894551034,P3,513,237.167.254.33,12296,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,56.12716798749053,59.76392377327184,5,5
H243,FZ243,FREEZER,0.238,80.0,0.8600000000000001,0.1399999999999999,37.04594297787946,54.130186586091945,51,659,5,5,68400,542.3802802272568,4.1118175116289,0.5121829690412419,4.015772621286172,321.26180970289374,-10.000579340314141,-99999,0.5003988678167585,-5.00036076595455,-20.00067321156523,-9.729084623183393,-10.575843913329912,19.998057991074653,0,0,0,0,1,39.962322235317046,1.9928810092126887,2.304283385281897,1.1562573854784393,0.2890643463696098,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,CN,230.0,-120.0,50.0,0.065140828343333,P5,-704,224.12.137.57,11924,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,17.257509618319308,41.88205697825043,5,5
H244,FZ244,FREEZER,0.118,72.0,0.8400000000000001,0.15999999999999992,50.700515002587096,31.337097352593467,40,527,5,5,21600,514.5344875884603,4.708816239094541,0.49999615344673626,3.9950215605243984,287.64155235775667,-9.999492573064224,-99999,0.49864972139488134,-5.000440287664588,-20.000328433751694,-8.988190160242567,-9.154905959598672,20.001480630671782,0,0,0,0,1,65.90080982193197,2.2526197650163073,1.443463883258394,0.6407934022757473,0.16019835056893683,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06478478365988075,P3,-694,225.41.171.119,11969,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,13.163366697848009,32.00211581257947,5,5
H245,FZ245,FREEZER,0.188,72.0,0.8500000000000001,0.1499999999999999,50.594763021078435,37.01330589674626,21,811,5,5,57600,433.5942791383925,4.67675403140286,0.49358309290913827,3.998209031575198,287.87105027341426,-9.999425461768611,-99999,0.4991051274589823,-5.000713756486536,-19.999182682220397,-8.774636032875845,-10.509066962544955,20.00051859731046,0,0,0,0,0,77.66411203614402,2.2392274067960853,1.9690488163214528,0.8793429422779317,0.21983573556948294,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,BN,230.0,120.0,50.0,0.06513124162835163,P4,-460,225.74.211.151,11978,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,38.708322555916745,40.402042486333464,5,5
H246,FZ246,FREEZER,0.138,72.0,0.9000000000000001,0.09999999999999987,53.73339406146029,53.010786528830366,44,218,5,5,68400,550.6790794064559,3.6756312938117146,0.5476455480161211,4.0010025097181146,288.07218069970423,-10.001106843659661,-99999,0.4984955304681101,-5.000372723410941,-19.999346339575567,-10.739486217191184,-11.539074249695663,20.00006317353619,0,0,0,0,1,73.18419236284484,1.8755718359598907,1.602275927727259,0.8542866218223186,0.21357165545557966,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,CN,230.0,-120.0,50.0,0.0650061769869636,P4,783,227.213.180.128,10990,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,54.54684289147329,31.688034259672477,5,5
H247,FZ247,FREEZER,0.138,72.0,0.81,0.18999999999999995,57.63883310616201,59.52828656617205,47,869,5,5,43200,521.2814562558017,3.569699663345137,0.5274746526274285,4.013849348152497,288.99715306697976,-10.000320798887987,-99999,0.5006189835952126,-5.000772909298337,-19.998391675012606,-10.182245637382998,-10.951254149676467,20.000754916417275,1,1,0,0,1,43.36223707618859,2.1318624595035214,1.602275927727259,0.7515850380424658,0.18789625951061645,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.064839348687233,P3,262,224.188.56.120,10567,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,20.77238213091902,54.53679184865253,5,5
H248,FZ248,FREEZER,0.188,72.0,0.8600000000000001,0.1399999999999999,43.15997870526273,50.6435996124846,46,361,5,5,72000,598.3806876000257,3.341927231799412,0.468517631302867,4.007057462242233,288.5081372814407,-9.999381203076206,-99999,0.49948019287680284,-5.000517755573054,-19.999874971788145,-8.530455789849508,-9.247403372998521,19.998660439123757,0,0,0,0,0,50.4459184444063,2.6408450704225355,1.9690488163214528,0.74561315178039,0.1864032879450975,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,BN,230.0,120.0,50.0,0.06494658269282735,P1,-453,234.185.19.26,12090,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,56.09367340383124,59.10811276555489,5,5
H249,FZ249,FREEZER,0.138,72.0,0.8700000000000001,0.1299999999999999,33.69861419899908,56.60180188200597,12,89,5,5,32400,430.04432157864363,4.265629209370529,0.4814562308045996,4.010936906318437,288.78745725492746,-9.999059756396038,-99999,0.49950015533376807,-5.000688901281127,-19.999060431632387,-10.668593895012204,-10.99496354834218,20.000645968154238,0,0,0,0,1,60.341049076892546,2.3339276340879183,1.602275927727259,0.6865148277630367,0.17162870694075918,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,CN,230.0,-120.0,50.0,0.06498037148998961,P5,-378,225.105.232.220,12046,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,11.75206387850816,52.83471085163178,5,5
H250,FZ250,FREEZER,0.138,72.0,0.8500000000000001,0.1499999999999999,36.18803150105322,44.24923405479235,0,640,5,5,36000,366.21217099705575,4.63389304888997,0.528719002904002,4.0202550252107905,289.4583618151769,-9.999604165114974,-99999,0.5001376490025636,-4.999366041191925,-19.999637552317896,-8.917910472502411,-11.688271074741328,20.001411007936596,0,0,0,0,1,63.934433543515624,2.0764375737643146,1.602275927727259,0.7716465681279975,0.19291164203199937,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.06467775306426422,P4,285,236.85.190.210,12218,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,22.844082906322377,39.64880536618473,5,5
H251,FZ251,FREEZER,0.138,72.0,0.8200000000000001,0.17999999999999994,35.3576740856874,30.831220014087297,2,697,5,5,64800,429.09392708372354,3.0104686860049346,0.5487206974928446,4.002525847725013,288.1818610362009,-10.000715441875387,-99999,0.4972930042791443,-4.998345988330431,-20.000067171722673,-9.855472203135069,-10.077648867805888,19.99906117943225,0,0,0,0,0,20.688154242636173,2.145609325241814,1.602275927727259,0.7467696513421331,0.18669241283553328,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06536222526223945,P3,-679,227.60.209.158,11980,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,41.52262591650977,46.76311998081388,5,5
H252,FZ252,FREEZER,0.09,60.0,0.8700000000000001,0.1299999999999999,55.29073424766062,35.77901423860291,51,134,5,5,64800,435.7649724899121,2.2556402315244264,0.48406288621623195,3.9911775605980506,239.47065363588302,-9.99943578172822,-99999,0.500368933807814,-4.999006226820362,-19.998992063466666,-8.321364140789834,-11.961682248646488,19.997715972021457,0,0,0,0,1,51.64545524849086,2.0614459188807035,1.2049793101479054,0.5845311289088627,0.14613278222721568,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06510954092015026,P4,-460,229.57.150.217,11589,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,45.74567382108624,47.2085153397351,5,5
H253,FZ253,FREEZER,0.138,72.0,0.8600000000000001,0.1399999999999999,51.24331829926038,44.18229495887396,5,824,5,5,75600,461.9987681584647,4.118459597956383,0.5362167060147232,4.008205527614688,288.5907979882576,-9.998206934200471,-99999,0.49960106422557765,-5.0014939791688215,-20.00094023971649,-10.863552558698206,-11.489126790896334,20.00029998025381,0,0,0,0,1,65.09434626122251,2.3377818630006724,1.602275927727259,0.685382991923228,0.171345747980807,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.06524332534162235,P4,-270,225.105.222.128,12167,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,42.9105661189476,56.31640615885912,5,5
H254,FZ254,FREEZER,0.318,80.0,0.9400000000000002,0.05999999999999983,40.94573436641166,51.9744410144512,25,894,5,5,43200,481.4863968032586,4.009501265914208,0.511388910941746,3.998944014908688,319.91552119269505,-9.99996908143149,-99999,0.4987209539553223,-5.00029443943556,-20.000128951155965,-9.631092123307178,-9.980819780221399,19.99972619602025,0,0,0,0,1,48.52984739969882,2.435947154703882,2.795348740357558,1.1475407974100185,0.2868851993525046,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,BN,230.0,120.0,50.0,0.06530356337169596,P4,621,227.210.42.94,11212,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,38.42627501516014,48.21280802898106,5,5
H255,FZ255,FREEZER,0.188,72.0,0.8600000000000001,0.1399999999999999,46.63095064634996,39.72805125986437,26,337,5,5,21600,394.94986336954486,3.3893661374882393,0.495814865005874,3.9934207473145724,287.5262938066492,-10.000097212876307,-99999,0.500239970625497,-5.001972782858711,-20.000295029206843,-8.063423035386656,-8.37669167163997,20.00055840701961,0,1,0,0,1,66.39981846449855,2.3057933877916117,1.9690488163214528,0.8539571787944634,0.21348929469861586,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06453092525229999,P3,-65,224.208.247.161,10830,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,26.272237928203765,51.297541722413854,5,5
H256,FZ256,FREEZER,0.09,60.0,0.9000000000000001,0.09999999999999987,54.59606519457881,56.620233476464875,55,392,5,5,39600,358.6781495871073,3.764638466430867,0.5238023556051037,3.98790112492725,239.274067495635,-9.999409433101892,-99999,0.5014762887996851,-5.001001533388179,-19.998960446130344,-9.843055821660696,-8.846056392310988,19.998939664652635,0,0,0,0,0,66.47653423250284,2.0184022898112284,1.2049793101479054,0.5969966028232169,0.14924915070580422,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06465155374860529,P1,642,231.10.25.3,10043,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,59.044835688496654,53.91348862423629,5,5
H257,FZ257,FREEZER,0.318,80.0,0.9100000000000001,0.08999999999999986,41.96852955960197,42.880553722489424,52,802,5,5,61200,354.6724277033285,4.494661124599355,0.515296070555177,4.0092350177166765,320.7388014173341,-9.999269608644362,-99999,0.5002788429085502,-5.000329981268616,-20.001931702173078,-8.183866714986646,-10.049913493247649,19.999407964663064,0,0,0,0,1,22.607090801065766,1.8891940014532993,2.795348740357558,1.4796515012260159,0.36991287530650396,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,BN,230.0,120.0,50.0,0.0649024883255365,P3,3,225.98.249.121,11565,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,38.569805347155906,52.568906719862916,5,5
H258,FZ258,FREEZER,0.238,80.0,0.8700000000000001,0.1299999999999999,47.5678741726231,49.580462748788655,24,365,5,5,82800,303.6552804204304,3.980089746162937,0.4853892391192835,4.019431205936009,321.5544964748807,-9.998287610179,-99999,0.5002066396619147,-5.000481971806088,-19.999286013163033,-9.377498889455156,-9.288569048435766,20.00001621001204,0,0,0,0,1,46.69185202621247,2.0865595580660803,2.304283385281897,1.1043458483483755,0.27608646208709386,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,CN,230.0,-120.0,50.0,0.06500945948322703,P4,-159,228.135.164.226,11840,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,54.215626481274406,33.214432692670805,5,5
H259,FZ259,FREEZER,0.118,72.0,0.9000000000000001,0.09999999999999987,58.68475794518053,33.857908239532996,55,297,5,5,72000,555.0963578081472,3.882393535182493,0.4742023767018331,4.000955543023858,288.0687990977178,-10.0010546559239,-99999,0.4981585003225768,-4.998965738430955,-20.00134350004854,-9.53156990109224,-9.826234665361168,20.00088577205385,1,0,0,0,0,40.529134650936584,1.9486007631156386,1.443463883258394,0.7407694334217667,0.18519235835544168,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06524449323306196,P2,733,234.75.240.74,11808,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,0.834000191877049,45.90045182560394,5,5
H260,FZ260,FREEZER,0.118,72.0,0.9300000000000002,0.06999999999999984,38.64019160000783,36.329808809001605,2,433,5,5,28800,312.5492431162819,4.849393235157774,0.49594402216671024,4.000615799733968,288.04433758084565,-9.999776741927132,-99999,0.5003050052894339,-5.00130962395682,-19.999738855486136,-10.118977620644337,-8.524119757015225,19.99890860971585,0,0,0,0,1,63.97292001829769,2.197060262383229,1.443463883258394,0.6569978566234763,0.16424946415586908,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06498403904937934,P3,-182,236.60.200.31,12174,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,7.260512858758082,33.4243170971762,5,5
H261,FZ261,FREEZER,0.09,60.0,0.8400000000000001,0.15999999999999992,36.561317570107605,49.78996101772939,27,109,5,5,21600,327.19902445620386,4.374332853906956,0.5206192714436728,4.007399561677855,240.44397370067128,-9.999387070862767,-99999,0.4998838456732197,-5.0016373269594405,-19.99926433215341,-9.358586382557363,-10.811333429077717,19.999236511801623,0,0,0,0,0,60.59560419344984,1.9986604916280923,1.2049793101479054,0.6028934454827489,0.15072336137068723,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06531275755079549,P3,-561,238.232.242.56,12679,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,16.852342855757573,32.98917888096112,5,5
H262,FZ262,FREEZER,0.238,80.0,0.9000000000000001,0.09999999999999987,34.13571113776844,37.900456948154314,2,238,5,5,61200,526.0332992757751,3.4933474496445234,0.46338381058984135,3.992494074705328,319.3995259764262,-9.998682313443334,-99999,0.4994080955712778,-5.000554653183745,-20.00007313500704,-11.338909217509551,-8.71194479577706,20.000430963991274,0,0,0,0,0,68.64364626941247,2.049447896440651,2.304283385281897,1.1243434825953995,0.2810858706488499,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,AN,230.0,0.0,50.0,0.06499601371357926,P3,176,225.21.43.248,10519,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,54.525672804190535,39.56885088579269,5,5
H263,FZ263,FREEZER,0.138,72.0,0.8300000000000001,0.16999999999999993,33.41805026026764,47.6898421436823,30,445,5,5,64800,577.3084986475017,4.7663247486410425,0.5124282416723953,4.00486796943452,288.35049379928546,-9.998027757463944,-99999,0.5006031237186843,-5.000057998990508,-20.00007393559765,-8.920790914513208,-10.464660987840038,20.001341734632277,0,0,0,0,1,42.77702911518482,2.135252173837642,1.602275927727259,0.7503918962637202,0.18759797406593004,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06511548609274867,P5,385,228.80.148.229,12021,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,35.486818973035575,57.221209386327104,5,5
